803	1582	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
804	1583	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
805	1584	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
806	1585	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
807	1586	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
808	1588	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
809	1589	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
810	1591	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
811	1592	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
812	1593	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
813	1594	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
814	1595	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
815	1601	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
816	1603	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
817	1604	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
818	1605	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
819	1606	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
820	1607	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
821	1608	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
822	1609	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
823	1610	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
824	1612	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
825	1613	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
826	1616	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
827	1621	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
828	1622	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
829	1629	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
830	1630	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
831	1633	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
832	1634	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
833	1636	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
834	1639	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
835	1641	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
836	1642	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
837	1643	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
838	1644	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
839	1645	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
840	1646	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
841	1647	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
842	1649	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
843	1653	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
844	1666	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
845	1667	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
846	1668	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
847	1673	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
848	1674	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
849	1675	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
850	1677	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
851	1678	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
852	1687	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
853	1716	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
854	1717	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
855	1718	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
856	1719	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
857	1723	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
858	1727	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
859	1728	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
860	1729	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
861	1730	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
862	1733	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
863	1734	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
864	1735	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
865	1736	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
866	1737	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
867	1738	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
868	1739	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
869	1740	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
870	1742	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
871	1747	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
872	1755	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
873	1759	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
874	1760	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
875	1761	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
876	1770	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
877	1773	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
878	1776	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
879	1777	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
880	1778	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
881	1783	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
882	1786	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
883	1787	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
884	1788	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
885	1789	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
886	1793	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
887	1794	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
888	1796	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
889	1803	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
890	1804	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
891	1806	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
892	1807	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
893	1808	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
894	1811	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
895	1812	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
896	1813	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
897	1814	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
898	1815	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
899	1816	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
900	1822	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
901	1828	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
902	1832	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
903	1834	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
904	1836	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
905	1837	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
906	1839	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
907	1840	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
908	1841	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
909	1843	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
910	1844	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
911	1845	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
912	1848	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
913	1849	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
914	1850	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
915	1854	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
916	1855	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
917	1856	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
918	1857	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
919	1859	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
920	1861	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
921	1869	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
922	1870	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
923	1871	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
924	1874	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
925	1875	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
926	1880	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
927	1889	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
928	1890	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
929	1894	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
930	1896	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
931	1901	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
932	1902	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
933	1903	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
934	1906	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
935	1907	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
936	1908	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
937	1909	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
938	1910	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
939	1915	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
940	1917	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
941	1939	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
942	1942	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
943	1943	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
944	1944	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
945	1946	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
946	1947	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
947	1948	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
948	1949	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
949	1950	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
950	1951	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
951	1952	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
952	1954	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
953	1956	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
954	1958	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
955	1959	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
956	1969	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
957	1990	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
958	1992	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
959	1996	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
960	1998	3	2	2008-11-05 09:18:36.259+01	1	2009-03-18 10:50:19.475958+01
961	XX333_A	4	2	2008-11-05 09:18:48.871+01	1	2009-03-18 10:50:19.475958+01
962	XX333_B	4	2	2008-11-05 09:18:48.871+01	1	2009-03-18 10:50:19.475958+01
963	XX444_A	4	2	2008-11-05 09:18:50.37+01	1	2009-03-18 10:50:19.475958+01
964	XX444_B	4	2	2008-11-05 09:18:50.37+01	1	2009-03-18 10:50:19.475958+01
965	OLI_1	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
966	913_A	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
967	913_B	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
968	913_C	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
969	1384_A	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
970	1384_B	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
971	1384_C	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
972	1_A	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
973	1_B	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
974	1_C	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
975	2_A	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
976	2_B	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
977	2_C	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
978	12_A	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
979	12_B	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
980	12_C	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
981	13_A	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
982	13_B	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
983	13_C	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
984	18_A	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
985	18_B	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
986	18_C	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
987	19_A	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
988	19_B	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
989	19_C	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
990	20_A	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
991	20_B	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
992	20_C	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
993	21_A	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
994	21_B	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
995	21_C	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
996	22_A	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
997	22_B	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
998	22_C	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
999	23_A	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1000	23_B	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1001	23_C	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1002	24_A	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1003	24_B	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1004	24_C	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1005	25_A	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1006	25_B	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1007	25_C	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1008	27_A	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1009	27_B	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1010	27_C	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1011	31_A	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1012	31_B	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1013	31_C	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1014	32_A	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1015	32_B	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1016	32_C	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1017	33_A	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1018	33_B	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1019	33_C	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1020	34_A	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1021	34_B	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1022	34_C	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1023	35_A	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1024	35_B	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1025	35_C	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1026	37_A	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1027	37_B	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1028	37_C	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1029	38_A	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1030	38_B	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1031	38_C	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1032	39_A	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1033	39_B	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1034	39_C	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1035	40_A	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1036	40_B	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1037	40_C	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1038	41_A	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1039	41_B	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1040	41_C	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1041	43_A	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1042	43_B	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1043	43_C	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1044	47_A	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1045	47_B	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1046	47_C	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1047	48_A	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1048	48_B	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1049	48_C	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1050	49_A	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1051	49_B	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1052	49_C	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1053	51_A	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1054	51_B	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1055	51_C	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1056	52_A	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1057	52_B	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1058	52_C	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1059	53_A	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1060	53_B	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1061	53_C	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1062	54_A	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1063	54_B	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1064	54_C	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1065	55_A	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1066	55_B	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1067	55_C	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1068	56_A	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1069	56_B	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1070	56_C	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1071	81_A	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1072	81_B	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1073	81_C	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1074	86_A	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1075	86_B	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1076	86_C	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1077	87_A	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1078	87_B	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1079	87_C	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1080	90_A	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1081	90_B	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1082	90_C	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1083	91_A	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1084	91_B	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1085	91_C	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1086	92_A	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1087	92_B	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1088	92_C	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1089	93_A	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1090	93_B	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1091	93_C	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1092	94_A	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1093	94_B	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1094	94_C	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1095	100_A	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1096	100_B	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1097	100_C	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1098	101_A	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1099	101_B	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
1100	101_C	4	2	2008-11-05 09:18:53.336+01	1	2009-03-18 10:50:19.475958+01
