141	G19	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-147	\N	G19,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
142	G20	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-148	\N	G20,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
143	G21	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-149	\N	G21,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
144	G22	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-150	\N	G22,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
145	H03	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-151	\N	H03,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
146	H04	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-152	\N	H04,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
147	H05	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-153	\N	H05,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
148	H06	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-154	\N	H06,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
149	H07	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-155	\N	H07,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
150	H08	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-156	\N	H08,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
151	H09	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-157	\N	H09,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
152	H10	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-158	\N	H10,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
153	H11	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-159	\N	H11,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
154	H12	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-160	\N	H12,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
155	H13	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-161	\N	H13,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
156	H14	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-162	\N	H14,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
157	H15	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-163	\N	H15,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
158	H16	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-164	\N	H16,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
159	H17	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-165	\N	H17,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
160	H18	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-166	\N	H18,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
161	H19	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-167	\N	H19,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
162	H20	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-168	\N	H20,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
163	H21	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-169	\N	H21,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
164	H22	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-170	\N	H22,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
165	I03	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-171	\N	I03,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
166	I04	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-172	\N	I04,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
167	I05	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-173	\N	I05,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
168	I06	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-174	\N	I06,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
169	I07	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-175	\N	I07,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
170	I08	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-176	\N	I08,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
171	I09	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-177	\N	I09,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
172	I10	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-178	\N	I10,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
173	I11	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-179	\N	I11,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
174	I12	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-180	\N	I12,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
175	I13	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-181	\N	I13,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
176	I14	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-182	\N	I14,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
177	I15	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-183	\N	I15,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
178	I16	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-184	\N	I16,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
179	I17	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-185	\N	I17,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
180	I18	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-186	\N	I18,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
181	I19	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-187	\N	I19,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
182	I20	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-188	\N	I20,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
183	I21	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-189	\N	I21,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
184	I22	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-190	\N	I22,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
185	J03	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-191	\N	J03,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
186	J04	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-192	\N	J04,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
187	J05	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-193	\N	J05,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
188	J06	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-194	\N	J06,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
189	J07	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-195	\N	J07,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
190	J08	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-196	\N	J08,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
191	J09	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-197	\N	J09,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
192	J10	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-198	\N	J10,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
193	J11	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-199	\N	J11,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
194	J12	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-200	\N	J12,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
195	J13	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-201	\N	J13,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
196	J14	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-202	\N	J14,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
197	J15	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-203	\N	J15,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
198	J16	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-204	\N	J16,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
199	J17	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-205	\N	J17,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
200	J18	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-206	\N	J18,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
201	J19	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-207	\N	J19,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
202	J20	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-208	\N	J20,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
203	J21	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-209	\N	J21,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
204	J22	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-210	\N	J22,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
205	K03	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-211	\N	K03,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
206	K04	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-212	\N	K04,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
207	K05	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-213	\N	K05,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
208	K06	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-214	\N	K06,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
209	K07	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-215	\N	K07,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
210	K08	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-216	\N	K08,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
211	K09	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-217	\N	K09,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
212	K10	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-218	\N	K10,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
213	K11	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-219	\N	K11,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
214	K12	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-220	\N	K12,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
215	K13	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-221	\N	K13,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
216	K14	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-222	\N	K14,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
217	K15	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-223	\N	K15,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
218	K16	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-224	\N	K16,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
219	K17	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-225	\N	K17,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
220	K18	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-226	\N	K18,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
221	K19	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-227	\N	K19,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
222	K20	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-228	\N	K20,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
223	K21	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-229	\N	K21,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
224	K22	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-230	\N	K22,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
225	L03	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-231	\N	L03,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
226	L04	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-232	\N	L04,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
227	L05	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-233	\N	L05,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
228	L06	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-234	\N	L06,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
229	L07	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-235	\N	L07,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
230	L08	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-236	\N	L08,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
231	L09	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-237	\N	L09,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
232	L10	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-238	\N	L10,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
233	L11	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-239	\N	L11,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
234	L12	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-240	\N	L12,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
235	L13	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-241	\N	L13,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
236	L14	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-242	\N	L14,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
237	L15	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-243	\N	L15,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
238	L16	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-244	\N	L16,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
239	L17	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-245	\N	L17,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
240	L18	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-246	\N	L18,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
241	L19	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-247	\N	L19,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
242	L20	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-248	\N	L20,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
243	L21	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-249	\N	L21,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
244	L22	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-250	\N	L22,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
245	M03	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-251	\N	M03,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
246	M04	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-252	\N	M04,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
247	M05	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-253	\N	M05,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
248	M06	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-254	\N	M06,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
249	M07	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-255	\N	M07,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
250	M08	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-256	\N	M08,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
251	M09	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-257	\N	M09,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
252	M10	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-258	\N	M10,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
253	M11	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-259	\N	M11,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
254	M12	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-260	\N	M12,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
255	M13	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-261	\N	M13,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
256	M14	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-262	\N	M14,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
257	M15	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-263	\N	M15,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
258	M16	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-264	\N	M16,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
259	M17	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-265	\N	M17,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
260	M18	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-266	\N	M18,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
261	M19	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-267	\N	M19,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
262	M20	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-268	\N	M20,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
263	M21	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-269	\N	M21,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
264	M22	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-270	\N	M22,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
265	N03	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-271	\N	N03,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
266	N04	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-272	\N	N04,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
267	N05	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-273	\N	N05,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
268	N06	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-274	\N	N06,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
269	N07	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-275	\N	N07,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
270	N08	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-276	\N	N08,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
271	N09	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-277	\N	N09,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
272	N10	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-278	\N	N10,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
273	N11	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-279	\N	N11,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
274	N12	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-280	\N	N12,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
275	N13	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-281	\N	N13,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
276	N14	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-282	\N	N14,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
277	N15	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-283	\N	N15,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
278	N16	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-284	\N	N16,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
279	N17	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-285	\N	N17,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
280	N18	6	2008-11-05 09:19:48.718+01	2	3	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-286	\N	N18,4,1	\N	0	\N	\N	f	f	f	f	f	f	f	f	f
