464	867	3	2	\N	2008-11-05 09:18:36.259+01	1
465	868	3	2	\N	2008-11-05 09:18:36.259+01	1
466	871	3	2	\N	2008-11-05 09:18:36.259+01	1
467	873	3	2	\N	2008-11-05 09:18:36.259+01	1
468	874	3	2	\N	2008-11-05 09:18:36.259+01	1
469	875	3	2	\N	2008-11-05 09:18:36.259+01	1
470	885	3	2	\N	2008-11-05 09:18:36.259+01	1
471	886	3	2	\N	2008-11-05 09:18:36.259+01	1
472	887	3	2	\N	2008-11-05 09:18:36.259+01	1
473	889	3	2	\N	2008-11-05 09:18:36.259+01	1
474	890	3	2	\N	2008-11-05 09:18:36.259+01	1
475	891	3	2	\N	2008-11-05 09:18:36.259+01	1
476	892	3	2	\N	2008-11-05 09:18:36.259+01	1
477	894	3	2	\N	2008-11-05 09:18:36.259+01	1
478	896	3	2	\N	2008-11-05 09:18:36.259+01	1
479	898	3	2	\N	2008-11-05 09:18:36.259+01	1
480	899	3	2	\N	2008-11-05 09:18:36.259+01	1
481	900	3	2	\N	2008-11-05 09:18:36.259+01	1
482	901	3	2	\N	2008-11-05 09:18:36.259+01	1
483	902	3	2	\N	2008-11-05 09:18:36.259+01	1
484	904	3	2	\N	2008-11-05 09:18:36.259+01	1
485	905	3	2	\N	2008-11-05 09:18:36.259+01	1
486	909	3	2	\N	2008-11-05 09:18:36.259+01	1
487	910	3	2	\N	2008-11-05 09:18:36.259+01	1
488	911	3	2	\N	2008-11-05 09:18:36.259+01	1
489	912	3	2	\N	2008-11-05 09:18:36.259+01	1
490	914	3	2	\N	2008-11-05 09:18:36.259+01	1
491	915	3	2	\N	2008-11-05 09:18:36.259+01	1
492	916	3	2	\N	2008-11-05 09:18:36.259+01	1
493	917	3	2	\N	2008-11-05 09:18:36.259+01	1
494	919	3	2	\N	2008-11-05 09:18:36.259+01	1
495	920	3	2	\N	2008-11-05 09:18:36.259+01	1
496	921	3	2	\N	2008-11-05 09:18:36.259+01	1
497	922	3	2	\N	2008-11-05 09:18:36.259+01	1
498	923	3	2	\N	2008-11-05 09:18:36.259+01	1
499	924	3	2	\N	2008-11-05 09:18:36.259+01	1
500	925	3	2	\N	2008-11-05 09:18:36.259+01	1
501	926	3	2	\N	2008-11-05 09:18:36.259+01	1
502	928	3	2	\N	2008-11-05 09:18:36.259+01	1
503	929	3	2	\N	2008-11-05 09:18:36.259+01	1
504	930	3	2	\N	2008-11-05 09:18:36.259+01	1
505	931	3	2	\N	2008-11-05 09:18:36.259+01	1
506	932	3	2	\N	2008-11-05 09:18:36.259+01	1
507	933	3	2	\N	2008-11-05 09:18:36.259+01	1
508	939	3	2	\N	2008-11-05 09:18:36.259+01	1
509	940	3	2	\N	2008-11-05 09:18:36.259+01	1
510	941	3	2	\N	2008-11-05 09:18:36.259+01	1
511	942	3	2	\N	2008-11-05 09:18:36.259+01	1
512	943	3	2	\N	2008-11-05 09:18:36.259+01	1
513	944	3	2	\N	2008-11-05 09:18:36.259+01	1
514	945	3	2	\N	2008-11-05 09:18:36.259+01	1
515	946	3	2	\N	2008-11-05 09:18:36.259+01	1
516	947	3	2	\N	2008-11-05 09:18:36.259+01	1
517	948	3	2	\N	2008-11-05 09:18:36.259+01	1
518	949	3	2	\N	2008-11-05 09:18:36.259+01	1
519	950	3	2	\N	2008-11-05 09:18:36.259+01	1
520	952	3	2	\N	2008-11-05 09:18:36.259+01	1
521	958	3	2	\N	2008-11-05 09:18:36.259+01	1
522	959	3	2	\N	2008-11-05 09:18:36.259+01	1
523	960	3	2	\N	2008-11-05 09:18:36.259+01	1
524	961	3	2	\N	2008-11-05 09:18:36.259+01	1
525	962	3	2	\N	2008-11-05 09:18:36.259+01	1
526	965	3	2	\N	2008-11-05 09:18:36.259+01	1
527	966	3	2	\N	2008-11-05 09:18:36.259+01	1
528	967	3	2	\N	2008-11-05 09:18:36.259+01	1
529	968	3	2	\N	2008-11-05 09:18:36.259+01	1
530	969	3	2	\N	2008-11-05 09:18:36.259+01	1
531	971	3	2	\N	2008-11-05 09:18:36.259+01	1
532	972	3	2	\N	2008-11-05 09:18:36.259+01	1
533	973	3	2	\N	2008-11-05 09:18:36.259+01	1
534	974	3	2	\N	2008-11-05 09:18:36.259+01	1
535	975	3	2	\N	2008-11-05 09:18:36.259+01	1
536	976	3	2	\N	2008-11-05 09:18:36.259+01	1
537	977	3	2	\N	2008-11-05 09:18:36.259+01	1
538	983	3	2	\N	2008-11-05 09:18:36.259+01	1
539	984	3	2	\N	2008-11-05 09:18:36.259+01	1
540	985	3	2	\N	2008-11-05 09:18:36.259+01	1
541	991	3	2	\N	2008-11-05 09:18:36.259+01	1
542	993	3	2	\N	2008-11-05 09:18:36.259+01	1
543	994	3	2	\N	2008-11-05 09:18:36.259+01	1
544	995	3	2	\N	2008-11-05 09:18:36.259+01	1
545	996	3	2	\N	2008-11-05 09:18:36.259+01	1
546	998	3	2	\N	2008-11-05 09:18:36.259+01	1
547	999	3	2	\N	2008-11-05 09:18:36.259+01	1
548	1000	3	2	\N	2008-11-05 09:18:36.259+01	1
549	1001	3	2	\N	2008-11-05 09:18:36.259+01	1
550	1003	3	2	\N	2008-11-05 09:18:36.259+01	1
551	1009	3	2	\N	2008-11-05 09:18:36.259+01	1
552	1017	3	2	\N	2008-11-05 09:18:36.259+01	1
553	1018	3	2	\N	2008-11-05 09:18:36.259+01	1
554	1019	3	2	\N	2008-11-05 09:18:36.259+01	1
555	1020	3	2	\N	2008-11-05 09:18:36.259+01	1
556	1021	3	2	\N	2008-11-05 09:18:36.259+01	1
557	1022	3	2	\N	2008-11-05 09:18:36.259+01	1
558	1024	3	2	\N	2008-11-05 09:18:36.259+01	1
559	1025	3	2	\N	2008-11-05 09:18:36.259+01	1
560	1026	3	2	\N	2008-11-05 09:18:36.259+01	1
561	1027	3	2	\N	2008-11-05 09:18:36.259+01	1
562	1028	3	2	\N	2008-11-05 09:18:36.259+01	1
563	1029	3	2	\N	2008-11-05 09:18:36.259+01	1
564	1030	3	2	\N	2008-11-05 09:18:36.259+01	1
565	1031	3	2	\N	2008-11-05 09:18:36.259+01	1
566	1032	3	2	\N	2008-11-05 09:18:36.259+01	1
567	1033	3	2	\N	2008-11-05 09:18:36.259+01	1
568	1045	3	2	\N	2008-11-05 09:18:36.259+01	1
569	1046	3	2	\N	2008-11-05 09:18:36.259+01	1
570	1050	3	2	\N	2008-11-05 09:18:36.259+01	1
571	1051	3	2	\N	2008-11-05 09:18:36.259+01	1
572	1052	3	2	\N	2008-11-05 09:18:36.259+01	1
573	1053	3	2	\N	2008-11-05 09:18:36.259+01	1
574	1054	3	2	\N	2008-11-05 09:18:36.259+01	1
575	1056	3	2	\N	2008-11-05 09:18:36.259+01	1
576	1059	3	2	\N	2008-11-05 09:18:36.259+01	1
577	1062	3	2	\N	2008-11-05 09:18:36.259+01	1
578	1063	3	2	\N	2008-11-05 09:18:36.259+01	1
579	1066	3	2	\N	2008-11-05 09:18:36.259+01	1
580	1068	3	2	\N	2008-11-05 09:18:36.259+01	1
581	1069	3	2	\N	2008-11-05 09:18:36.259+01	1
582	1070	3	2	\N	2008-11-05 09:18:36.259+01	1
583	1071	3	2	\N	2008-11-05 09:18:36.259+01	1
584	1072	3	2	\N	2008-11-05 09:18:36.259+01	1
585	1073	3	2	\N	2008-11-05 09:18:36.259+01	1
586	1075	3	2	\N	2008-11-05 09:18:36.259+01	1
587	1080	3	2	\N	2008-11-05 09:18:36.259+01	1
588	1081	3	2	\N	2008-11-05 09:18:36.259+01	1
589	1082	3	2	\N	2008-11-05 09:18:36.259+01	1
590	1103	3	2	\N	2008-11-05 09:18:36.259+01	1
591	1105	3	2	\N	2008-11-05 09:18:36.259+01	1
592	1107	3	2	\N	2008-11-05 09:18:36.259+01	1
593	1108	3	2	\N	2008-11-05 09:18:36.259+01	1
594	1109	3	2	\N	2008-11-05 09:18:36.259+01	1
595	1111	3	2	\N	2008-11-05 09:18:36.259+01	1
596	1112	3	2	\N	2008-11-05 09:18:36.259+01	1
597	1113	3	2	\N	2008-11-05 09:18:36.259+01	1
598	1119	3	2	\N	2008-11-05 09:18:36.259+01	1
599	1120	3	2	\N	2008-11-05 09:18:36.259+01	1
600	1121	3	2	\N	2008-11-05 09:18:36.259+01	1
601	1128	3	2	\N	2008-11-05 09:18:36.259+01	1
602	1129	3	2	\N	2008-11-05 09:18:36.259+01	1
603	1130	3	2	\N	2008-11-05 09:18:36.259+01	1
604	1131	3	2	\N	2008-11-05 09:18:36.259+01	1
605	1132	3	2	\N	2008-11-05 09:18:36.259+01	1
606	1133	3	2	\N	2008-11-05 09:18:36.259+01	1
607	1134	3	2	\N	2008-11-05 09:18:36.259+01	1
608	1135	3	2	\N	2008-11-05 09:18:36.259+01	1
609	1136	3	2	\N	2008-11-05 09:18:36.259+01	1
610	1137	3	2	\N	2008-11-05 09:18:36.259+01	1
611	1138	3	2	\N	2008-11-05 09:18:36.259+01	1
612	1139	3	2	\N	2008-11-05 09:18:36.259+01	1
613	1140	3	2	\N	2008-11-05 09:18:36.259+01	1
614	1141	3	2	\N	2008-11-05 09:18:36.259+01	1
615	1142	3	2	\N	2008-11-05 09:18:36.259+01	1
616	1143	3	2	\N	2008-11-05 09:18:36.259+01	1
617	1144	3	2	\N	2008-11-05 09:18:36.259+01	1
618	1145	3	2	\N	2008-11-05 09:18:36.259+01	1
619	1146	3	2	\N	2008-11-05 09:18:36.259+01	1
620	1147	3	2	\N	2008-11-05 09:18:36.259+01	1
621	1149	3	2	\N	2008-11-05 09:18:36.259+01	1
622	1152	3	2	\N	2008-11-05 09:18:36.259+01	1
623	1154	3	2	\N	2008-11-05 09:18:36.259+01	1
624	1158	3	2	\N	2008-11-05 09:18:36.259+01	1
625	1159	3	2	\N	2008-11-05 09:18:36.259+01	1
626	1160	3	2	\N	2008-11-05 09:18:36.259+01	1
627	1161	3	2	\N	2008-11-05 09:18:36.259+01	1
628	1163	3	2	\N	2008-11-05 09:18:36.259+01	1
629	1164	3	2	\N	2008-11-05 09:18:36.259+01	1
630	1173	3	2	\N	2008-11-05 09:18:36.259+01	1
631	1174	3	2	\N	2008-11-05 09:18:36.259+01	1
632	1176	3	2	\N	2008-11-05 09:18:36.259+01	1
633	1179	3	2	\N	2008-11-05 09:18:36.259+01	1
634	1180	3	2	\N	2008-11-05 09:18:36.259+01	1
635	1181	3	2	\N	2008-11-05 09:18:36.259+01	1
636	1182	3	2	\N	2008-11-05 09:18:36.259+01	1
637	1183	3	2	\N	2008-11-05 09:18:36.259+01	1
638	1184	3	2	\N	2008-11-05 09:18:36.259+01	1
639	1185	3	2	\N	2008-11-05 09:18:36.259+01	1
640	1186	3	2	\N	2008-11-05 09:18:36.259+01	1
641	1187	3	2	\N	2008-11-05 09:18:36.259+01	1
642	1188	3	2	\N	2008-11-05 09:18:36.259+01	1
643	1191	3	2	\N	2008-11-05 09:18:36.259+01	1
644	1192	3	2	\N	2008-11-05 09:18:36.259+01	1
645	1193	3	2	\N	2008-11-05 09:18:36.259+01	1
646	1195	3	2	\N	2008-11-05 09:18:36.259+01	1
647	1196	3	2	\N	2008-11-05 09:18:36.259+01	1
648	1198	3	2	\N	2008-11-05 09:18:36.259+01	1
649	1201	3	2	\N	2008-11-05 09:18:36.259+01	1
650	1215	3	2	\N	2008-11-05 09:18:36.259+01	1
651	1230	3	2	\N	2008-11-05 09:18:36.259+01	1
652	1231	3	2	\N	2008-11-05 09:18:36.259+01	1
653	1232	3	2	\N	2008-11-05 09:18:36.259+01	1
654	1233	3	2	\N	2008-11-05 09:18:36.259+01	1
655	1234	3	2	\N	2008-11-05 09:18:36.259+01	1
656	1235	3	2	\N	2008-11-05 09:18:36.259+01	1
657	1236	3	2	\N	2008-11-05 09:18:36.259+01	1
658	1237	3	2	\N	2008-11-05 09:18:36.259+01	1
659	1238	3	2	\N	2008-11-05 09:18:36.259+01	1
660	1240	3	2	\N	2008-11-05 09:18:36.259+01	1
661	1241	3	2	\N	2008-11-05 09:18:36.259+01	1
662	1244	3	2	\N	2008-11-05 09:18:36.259+01	1
663	1258	3	2	\N	2008-11-05 09:18:36.259+01	1
664	1259	3	2	\N	2008-11-05 09:18:36.259+01	1
665	1260	3	2	\N	2008-11-05 09:18:36.259+01	1
666	1261	3	2	\N	2008-11-05 09:18:36.259+01	1
667	1262	3	2	\N	2008-11-05 09:18:36.259+01	1
668	1263	3	2	\N	2008-11-05 09:18:36.259+01	1
669	1268	3	2	\N	2008-11-05 09:18:36.259+01	1
670	1269	3	2	\N	2008-11-05 09:18:36.259+01	1
671	1270	3	2	\N	2008-11-05 09:18:36.259+01	1
672	1271	3	2	\N	2008-11-05 09:18:36.259+01	1
673	1277	3	2	\N	2008-11-05 09:18:36.259+01	1
674	1278	3	2	\N	2008-11-05 09:18:36.259+01	1
675	1281	3	2	\N	2008-11-05 09:18:36.259+01	1
676	1285	3	2	\N	2008-11-05 09:18:36.259+01	1
677	1286	3	2	\N	2008-11-05 09:18:36.259+01	1
678	1289	3	2	\N	2008-11-05 09:18:36.259+01	1
679	1290	3	2	\N	2008-11-05 09:18:36.259+01	1
680	1293	3	2	\N	2008-11-05 09:18:36.259+01	1
681	1294	3	2	\N	2008-11-05 09:18:36.259+01	1
682	1295	3	2	\N	2008-11-05 09:18:36.259+01	1
683	1296	3	2	\N	2008-11-05 09:18:36.259+01	1
684	1297	3	2	\N	2008-11-05 09:18:36.259+01	1
685	1298	3	2	\N	2008-11-05 09:18:36.259+01	1
686	1300	3	2	\N	2008-11-05 09:18:36.259+01	1
687	1302	3	2	\N	2008-11-05 09:18:36.259+01	1
688	1311	3	2	\N	2008-11-05 09:18:36.259+01	1
689	1312	3	2	\N	2008-11-05 09:18:36.259+01	1
690	1316	3	2	\N	2008-11-05 09:18:36.259+01	1
691	1325	3	2	\N	2008-11-05 09:18:36.259+01	1
692	1326	3	2	\N	2008-11-05 09:18:36.259+01	1
693	1352	3	2	\N	2008-11-05 09:18:36.259+01	1
694	1356	3	2	\N	2008-11-05 09:18:36.259+01	1
695	1357	3	2	\N	2008-11-05 09:18:36.259+01	1
696	1358	3	2	\N	2008-11-05 09:18:36.259+01	1
697	1359	3	2	\N	2008-11-05 09:18:36.259+01	1
698	1360	3	2	\N	2008-11-05 09:18:36.259+01	1
699	1361	3	2	\N	2008-11-05 09:18:36.259+01	1
700	1362	3	2	\N	2008-11-05 09:18:36.259+01	1
701	1363	3	2	\N	2008-11-05 09:18:36.259+01	1
702	1364	3	2	\N	2008-11-05 09:18:36.259+01	1
703	1365	3	2	\N	2008-11-05 09:18:36.259+01	1
704	1368	3	2	\N	2008-11-05 09:18:36.259+01	1
705	1369	3	2	\N	2008-11-05 09:18:36.259+01	1
706	1371	3	2	\N	2008-11-05 09:18:36.259+01	1
707	1373	3	2	\N	2008-11-05 09:18:36.259+01	1
708	1374	3	2	\N	2008-11-05 09:18:36.259+01	1
709	1375	3	2	\N	2008-11-05 09:18:36.259+01	1
710	1376	3	2	\N	2008-11-05 09:18:36.259+01	1
711	1378	3	2	\N	2008-11-05 09:18:36.259+01	1
712	1379	3	2	\N	2008-11-05 09:18:36.259+01	1
713	1380	3	2	\N	2008-11-05 09:18:36.259+01	1
714	1382	3	2	\N	2008-11-05 09:18:36.259+01	1
715	1385	3	2	\N	2008-11-05 09:18:36.259+01	1
716	1386	3	2	\N	2008-11-05 09:18:36.259+01	1
717	1387	3	2	\N	2008-11-05 09:18:36.259+01	1
718	1390	3	2	\N	2008-11-05 09:18:36.259+01	1
719	1392	3	2	\N	2008-11-05 09:18:36.259+01	1
720	1394	3	2	\N	2008-11-05 09:18:36.259+01	1
721	1395	3	2	\N	2008-11-05 09:18:36.259+01	1
722	1398	3	2	\N	2008-11-05 09:18:36.259+01	1
723	1399	3	2	\N	2008-11-05 09:18:36.259+01	1
724	1406	3	2	\N	2008-11-05 09:18:36.259+01	1
725	1407	3	2	\N	2008-11-05 09:18:36.259+01	1
726	1408	3	2	\N	2008-11-05 09:18:36.259+01	1
727	1418	3	2	\N	2008-11-05 09:18:36.259+01	1
728	1419	3	2	\N	2008-11-05 09:18:36.259+01	1
729	1420	3	2	\N	2008-11-05 09:18:36.259+01	1
730	1421	3	2	\N	2008-11-05 09:18:36.259+01	1
731	1429	3	2	\N	2008-11-05 09:18:36.259+01	1
732	1432	3	2	\N	2008-11-05 09:18:36.259+01	1
733	1434	3	2	\N	2008-11-05 09:18:36.259+01	1
734	1435	3	2	\N	2008-11-05 09:18:36.259+01	1
735	1436	3	2	\N	2008-11-05 09:18:36.259+01	1
736	1437	3	2	\N	2008-11-05 09:18:36.259+01	1
737	1438	3	2	\N	2008-11-05 09:18:36.259+01	1
738	1439	3	2	\N	2008-11-05 09:18:36.259+01	1
739	1440	3	2	\N	2008-11-05 09:18:36.259+01	1
740	1441	3	2	\N	2008-11-05 09:18:36.259+01	1
741	1445	3	2	\N	2008-11-05 09:18:36.259+01	1
742	1452	3	2	\N	2008-11-05 09:18:36.259+01	1
743	1453	3	2	\N	2008-11-05 09:18:36.259+01	1
744	1454	3	2	\N	2008-11-05 09:18:36.259+01	1
745	1455	3	2	\N	2008-11-05 09:18:36.259+01	1
746	1456	3	2	\N	2008-11-05 09:18:36.259+01	1
747	1457	3	2	\N	2008-11-05 09:18:36.259+01	1
748	1459	3	2	\N	2008-11-05 09:18:36.259+01	1
749	1460	3	2	\N	2008-11-05 09:18:36.259+01	1
750	1471	3	2	\N	2008-11-05 09:18:36.259+01	1
751	1485	3	2	\N	2008-11-05 09:18:36.259+01	1
752	1490	3	2	\N	2008-11-05 09:18:36.259+01	1
753	1493	3	2	\N	2008-11-05 09:18:36.259+01	1
754	1495	3	2	\N	2008-11-05 09:18:36.259+01	1
755	1496	3	2	\N	2008-11-05 09:18:36.259+01	1
756	1497	3	2	\N	2008-11-05 09:18:36.259+01	1
757	1499	3	2	\N	2008-11-05 09:18:36.259+01	1
758	1500	3	2	\N	2008-11-05 09:18:36.259+01	1
759	1501	3	2	\N	2008-11-05 09:18:36.259+01	1
760	1504	3	2	\N	2008-11-05 09:18:36.259+01	1
761	1506	3	2	\N	2008-11-05 09:18:36.259+01	1
762	1508	3	2	\N	2008-11-05 09:18:36.259+01	1
763	1509	3	2	\N	2008-11-05 09:18:36.259+01	1
764	1510	3	2	\N	2008-11-05 09:18:36.259+01	1
765	1511	3	2	\N	2008-11-05 09:18:36.259+01	1
766	1512	3	2	\N	2008-11-05 09:18:36.259+01	1
767	1513	3	2	\N	2008-11-05 09:18:36.259+01	1
768	1514	3	2	\N	2008-11-05 09:18:36.259+01	1
769	1515	3	2	\N	2008-11-05 09:18:36.259+01	1
770	1519	3	2	\N	2008-11-05 09:18:36.259+01	1
771	1520	3	2	\N	2008-11-05 09:18:36.259+01	1
772	1521	3	2	\N	2008-11-05 09:18:36.259+01	1
773	1522	3	2	\N	2008-11-05 09:18:36.259+01	1
774	1524	3	2	\N	2008-11-05 09:18:36.259+01	1
775	1525	3	2	\N	2008-11-05 09:18:36.259+01	1
776	1535	3	2	\N	2008-11-05 09:18:36.259+01	1
777	1536	3	2	\N	2008-11-05 09:18:36.259+01	1
778	1537	3	2	\N	2008-11-05 09:18:36.259+01	1
779	1540	3	2	\N	2008-11-05 09:18:36.259+01	1
780	1543	3	2	\N	2008-11-05 09:18:36.259+01	1
781	1544	3	2	\N	2008-11-05 09:18:36.259+01	1
782	1545	3	2	\N	2008-11-05 09:18:36.259+01	1
783	1548	3	2	\N	2008-11-05 09:18:36.259+01	1
784	1549	3	2	\N	2008-11-05 09:18:36.259+01	1
785	1551	3	2	\N	2008-11-05 09:18:36.259+01	1
786	1553	3	2	\N	2008-11-05 09:18:36.259+01	1
787	1555	3	2	\N	2008-11-05 09:18:36.259+01	1
788	1556	3	2	\N	2008-11-05 09:18:36.259+01	1
789	1557	3	2	\N	2008-11-05 09:18:36.259+01	1
790	1558	3	2	\N	2008-11-05 09:18:36.259+01	1
791	1559	3	2	\N	2008-11-05 09:18:36.259+01	1
792	1562	3	2	\N	2008-11-05 09:18:36.259+01	1
793	1564	3	2	\N	2008-11-05 09:18:36.259+01	1
794	1565	3	2	\N	2008-11-05 09:18:36.259+01	1
795	1571	3	2	\N	2008-11-05 09:18:36.259+01	1
796	1572	3	2	\N	2008-11-05 09:18:36.259+01	1
797	1573	3	2	\N	2008-11-05 09:18:36.259+01	1
798	1576	3	2	\N	2008-11-05 09:18:36.259+01	1
799	1577	3	2	\N	2008-11-05 09:18:36.259+01	1
800	1579	3	2	\N	2008-11-05 09:18:36.259+01	1
801	1580	3	2	\N	2008-11-05 09:18:36.259+01	1
802	1581	3	2	\N	2008-11-05 09:18:36.259+01	1
803	1582	3	2	\N	2008-11-05 09:18:36.259+01	1
804	1583	3	2	\N	2008-11-05 09:18:36.259+01	1
805	1584	3	2	\N	2008-11-05 09:18:36.259+01	1
806	1585	3	2	\N	2008-11-05 09:18:36.259+01	1
807	1586	3	2	\N	2008-11-05 09:18:36.259+01	1
808	1588	3	2	\N	2008-11-05 09:18:36.259+01	1
809	1589	3	2	\N	2008-11-05 09:18:36.259+01	1
810	1591	3	2	\N	2008-11-05 09:18:36.259+01	1
811	1592	3	2	\N	2008-11-05 09:18:36.259+01	1
812	1593	3	2	\N	2008-11-05 09:18:36.259+01	1
813	1594	3	2	\N	2008-11-05 09:18:36.259+01	1
814	1595	3	2	\N	2008-11-05 09:18:36.259+01	1
815	1601	3	2	\N	2008-11-05 09:18:36.259+01	1
816	1603	3	2	\N	2008-11-05 09:18:36.259+01	1
817	1604	3	2	\N	2008-11-05 09:18:36.259+01	1
818	1605	3	2	\N	2008-11-05 09:18:36.259+01	1
819	1606	3	2	\N	2008-11-05 09:18:36.259+01	1
820	1607	3	2	\N	2008-11-05 09:18:36.259+01	1
821	1608	3	2	\N	2008-11-05 09:18:36.259+01	1
822	1609	3	2	\N	2008-11-05 09:18:36.259+01	1
823	1610	3	2	\N	2008-11-05 09:18:36.259+01	1
824	1612	3	2	\N	2008-11-05 09:18:36.259+01	1
825	1613	3	2	\N	2008-11-05 09:18:36.259+01	1
826	1616	3	2	\N	2008-11-05 09:18:36.259+01	1
827	1621	3	2	\N	2008-11-05 09:18:36.259+01	1
828	1622	3	2	\N	2008-11-05 09:18:36.259+01	1
829	1629	3	2	\N	2008-11-05 09:18:36.259+01	1
830	1630	3	2	\N	2008-11-05 09:18:36.259+01	1
831	1633	3	2	\N	2008-11-05 09:18:36.259+01	1
832	1634	3	2	\N	2008-11-05 09:18:36.259+01	1
833	1636	3	2	\N	2008-11-05 09:18:36.259+01	1
834	1639	3	2	\N	2008-11-05 09:18:36.259+01	1
835	1641	3	2	\N	2008-11-05 09:18:36.259+01	1
836	1642	3	2	\N	2008-11-05 09:18:36.259+01	1
837	1643	3	2	\N	2008-11-05 09:18:36.259+01	1
838	1644	3	2	\N	2008-11-05 09:18:36.259+01	1
839	1645	3	2	\N	2008-11-05 09:18:36.259+01	1
840	1646	3	2	\N	2008-11-05 09:18:36.259+01	1
841	1647	3	2	\N	2008-11-05 09:18:36.259+01	1
842	1649	3	2	\N	2008-11-05 09:18:36.259+01	1
843	1653	3	2	\N	2008-11-05 09:18:36.259+01	1
844	1666	3	2	\N	2008-11-05 09:18:36.259+01	1
845	1667	3	2	\N	2008-11-05 09:18:36.259+01	1
846	1668	3	2	\N	2008-11-05 09:18:36.259+01	1
847	1673	3	2	\N	2008-11-05 09:18:36.259+01	1
848	1674	3	2	\N	2008-11-05 09:18:36.259+01	1
849	1675	3	2	\N	2008-11-05 09:18:36.259+01	1
850	1677	3	2	\N	2008-11-05 09:18:36.259+01	1
851	1678	3	2	\N	2008-11-05 09:18:36.259+01	1
852	1687	3	2	\N	2008-11-05 09:18:36.259+01	1
853	1716	3	2	\N	2008-11-05 09:18:36.259+01	1
854	1717	3	2	\N	2008-11-05 09:18:36.259+01	1
855	1718	3	2	\N	2008-11-05 09:18:36.259+01	1
856	1719	3	2	\N	2008-11-05 09:18:36.259+01	1
857	1723	3	2	\N	2008-11-05 09:18:36.259+01	1
858	1727	3	2	\N	2008-11-05 09:18:36.259+01	1
859	1728	3	2	\N	2008-11-05 09:18:36.259+01	1
860	1729	3	2	\N	2008-11-05 09:18:36.259+01	1
861	1730	3	2	\N	2008-11-05 09:18:36.259+01	1
862	1733	3	2	\N	2008-11-05 09:18:36.259+01	1
863	1734	3	2	\N	2008-11-05 09:18:36.259+01	1
864	1735	3	2	\N	2008-11-05 09:18:36.259+01	1
865	1736	3	2	\N	2008-11-05 09:18:36.259+01	1
866	1737	3	2	\N	2008-11-05 09:18:36.259+01	1
867	1738	3	2	\N	2008-11-05 09:18:36.259+01	1
868	1739	3	2	\N	2008-11-05 09:18:36.259+01	1
869	1740	3	2	\N	2008-11-05 09:18:36.259+01	1
870	1742	3	2	\N	2008-11-05 09:18:36.259+01	1
871	1747	3	2	\N	2008-11-05 09:18:36.259+01	1
872	1755	3	2	\N	2008-11-05 09:18:36.259+01	1
873	1759	3	2	\N	2008-11-05 09:18:36.259+01	1
874	1760	3	2	\N	2008-11-05 09:18:36.259+01	1
875	1761	3	2	\N	2008-11-05 09:18:36.259+01	1
876	1770	3	2	\N	2008-11-05 09:18:36.259+01	1
877	1773	3	2	\N	2008-11-05 09:18:36.259+01	1
878	1776	3	2	\N	2008-11-05 09:18:36.259+01	1
879	1777	3	2	\N	2008-11-05 09:18:36.259+01	1
880	1778	3	2	\N	2008-11-05 09:18:36.259+01	1
881	1783	3	2	\N	2008-11-05 09:18:36.259+01	1
882	1786	3	2	\N	2008-11-05 09:18:36.259+01	1
883	1787	3	2	\N	2008-11-05 09:18:36.259+01	1
884	1788	3	2	\N	2008-11-05 09:18:36.259+01	1
885	1789	3	2	\N	2008-11-05 09:18:36.259+01	1
886	1793	3	2	\N	2008-11-05 09:18:36.259+01	1
887	1794	3	2	\N	2008-11-05 09:18:36.259+01	1
888	1796	3	2	\N	2008-11-05 09:18:36.259+01	1
889	1803	3	2	\N	2008-11-05 09:18:36.259+01	1
890	1804	3	2	\N	2008-11-05 09:18:36.259+01	1
891	1806	3	2	\N	2008-11-05 09:18:36.259+01	1
892	1807	3	2	\N	2008-11-05 09:18:36.259+01	1
893	1808	3	2	\N	2008-11-05 09:18:36.259+01	1
894	1811	3	2	\N	2008-11-05 09:18:36.259+01	1
895	1812	3	2	\N	2008-11-05 09:18:36.259+01	1
896	1813	3	2	\N	2008-11-05 09:18:36.259+01	1
897	1814	3	2	\N	2008-11-05 09:18:36.259+01	1
898	1815	3	2	\N	2008-11-05 09:18:36.259+01	1
899	1816	3	2	\N	2008-11-05 09:18:36.259+01	1
900	1822	3	2	\N	2008-11-05 09:18:36.259+01	1
901	1828	3	2	\N	2008-11-05 09:18:36.259+01	1
902	1832	3	2	\N	2008-11-05 09:18:36.259+01	1
903	1834	3	2	\N	2008-11-05 09:18:36.259+01	1
904	1836	3	2	\N	2008-11-05 09:18:36.259+01	1
905	1837	3	2	\N	2008-11-05 09:18:36.259+01	1
906	1839	3	2	\N	2008-11-05 09:18:36.259+01	1
907	1840	3	2	\N	2008-11-05 09:18:36.259+01	1
908	1841	3	2	\N	2008-11-05 09:18:36.259+01	1
909	1843	3	2	\N	2008-11-05 09:18:36.259+01	1
910	1844	3	2	\N	2008-11-05 09:18:36.259+01	1
911	1845	3	2	\N	2008-11-05 09:18:36.259+01	1
912	1848	3	2	\N	2008-11-05 09:18:36.259+01	1
913	1849	3	2	\N	2008-11-05 09:18:36.259+01	1
914	1850	3	2	\N	2008-11-05 09:18:36.259+01	1
915	1854	3	2	\N	2008-11-05 09:18:36.259+01	1
916	1855	3	2	\N	2008-11-05 09:18:36.259+01	1
917	1856	3	2	\N	2008-11-05 09:18:36.259+01	1
