1058	52_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'52':1 'c':2
1059	53_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'53':1 'a':2
1060	53_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'53':1 'b':2
1061	53_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'53':1 'c':2
1062	54_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'54':1 'a':2
1063	54_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'54':1 'b':2
1064	54_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'54':1 'c':2
1065	55_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'55':1 'a':2
1066	55_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'55':1 'b':2
1067	55_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'55':1 'c':2
1068	56_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'56':1 'a':2
1069	56_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'56':1 'b':2
1070	56_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'56':1 'c':2
1071	81_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'81':1 'a':2
1072	81_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'81':1 'b':2
1073	81_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'81':1 'c':2
1074	86_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'86':1 'a':2
1075	86_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'86':1 'b':2
1076	86_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'86':1 'c':2
1077	87_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'87':1 'a':2
1078	87_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'87':1 'b':2
1079	87_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'87':1 'c':2
1080	90_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'90':1 'a':2
1081	90_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'90':1 'b':2
1082	90_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'90':1 'c':2
1083	91_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'91':1 'a':2
1084	91_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'91':1 'b':2
1085	91_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'91':1 'c':2
1086	92_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'92':1 'a':2
1087	92_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'92':1 'b':2
1088	92_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'92':1 'c':2
1089	93_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'93':1 'a':2
1090	93_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'93':1 'b':2
1091	93_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'93':1 'c':2
1092	94_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'94':1 'a':2
1093	94_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'94':1 'b':2
1094	94_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'94':1 'c':2
1095	100_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'100':1 'a':2
1096	100_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'100':1 'b':2
1097	100_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'100':1 'c':2
1098	101_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'101':1 'a':2
1099	101_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'101':1 'b':2
1100	101_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'101':1 'c':2
1101	102_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'102':1 'a':2
1102	102_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'102':1 'b':2
1103	102_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'102':1 'c':2
1104	103_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'103':1 'a':2
1105	103_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'103':1 'b':2
1106	103_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'103':1 'c':2
1107	104_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'104':1 'a':2
1108	104_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'104':1 'b':2
1109	104_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'104':1 'c':2
1110	107_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'107':1 'a':2
1111	107_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'107':1 'b':2
1112	107_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'107':1 'c':2
1113	108_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'108':1 'a':2
1114	108_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'108':1 'b':2
1115	108_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'108':1 'c':2
1116	109_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'109':1 'a':2
1117	109_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'109':1 'b':2
1118	109_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'109':1 'c':2
1119	111_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'111':1 'a':2
1120	111_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'111':1 'b':2
1121	111_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'111':1 'c':2
1122	112_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'112':1 'a':2
1123	112_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'112':1 'b':2
1124	112_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'112':1 'c':2
1125	113_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'113':1 'a':2
1126	113_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'113':1 'b':2
1127	113_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'113':1 'c':2
1128	114_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'114':1 'a':2
1129	114_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'114':1 'b':2
1130	114_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'114':1 'c':2
1131	115_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'115':1 'a':2
1132	115_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'115':1 'b':2
1133	115_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'115':1 'c':2
1134	117_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'117':1 'a':2
1135	117_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'117':1 'b':2
1136	117_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'117':1 'c':2
1137	118_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'118':1 'a':2
1138	118_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'118':1 'b':2
1139	118_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'118':1 'c':2
1140	123_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'123':1 'a':2
1141	123_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'123':1 'b':2
1142	123_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'123':1 'c':2
1143	124_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'124':1 'a':2
1144	124_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'124':1 'b':2
1145	124_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'124':1 'c':2
1146	125_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'125':1 'a':2
1147	125_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'125':1 'b':2
1148	125_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'125':1 'c':2
1149	126_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'126':1 'a':2
1150	126_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'126':1 'b':2
1151	126_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'126':1 'c':2
1152	127_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'127':1 'a':2
1153	127_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'127':1 'b':2
1154	127_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'127':1 'c':2
1155	128_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'128':1 'a':2
1156	128_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'128':1 'b':2
1157	128_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'128':1 'c':2
1158	130_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'130':1 'a':2
1159	130_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'130':1 'b':2
1160	130_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'130':1 'c':2
1161	131_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'131':1 'a':2
1162	131_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'131':1 'b':2
1163	131_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'131':1 'c':2
1164	132_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'132':1 'a':2
1165	132_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'132':1 'b':2
1166	132_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'132':1 'c':2
1167	133_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'133':1 'a':2
1168	133_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'133':1 'b':2
1169	133_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'133':1 'c':2
1170	134_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'134':1 'a':2
1171	134_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'134':1 'b':2
1172	134_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'134':1 'c':2
1173	135_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'135':1 'a':2
1174	135_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'135':1 'b':2
1175	135_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'135':1 'c':2
1176	136_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'136':1 'a':2
1177	136_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'136':1 'b':2
1178	136_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'136':1 'c':2
1179	140_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'140':1 'a':2
1180	140_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'140':1 'b':2
1181	140_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'140':1 'c':2
1182	142_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'142':1 'a':2
1183	142_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'142':1 'b':2
1184	142_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'142':1 'c':2
1185	143_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'143':1 'a':2
1186	143_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'143':1 'b':2
1187	143_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'143':1 'c':2
1188	146_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'146':1 'a':2
1189	146_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'146':1 'b':2
1190	146_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'146':1 'c':2
1191	147_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'147':1 'a':2
1192	147_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'147':1 'b':2
1193	147_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'147':1 'c':2
1194	148_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'148':1 'a':2
1195	148_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'148':1 'b':2
1196	148_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'148':1 'c':2
1197	150_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'150':1 'a':2
1198	150_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'150':1 'b':2
1199	150_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'150':1 'c':2
1200	151_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'151':1 'a':2
1201	151_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'151':1 'b':2
1202	151_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'151':1 'c':2
1203	152_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'152':1 'a':2
1204	152_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'152':1 'b':2
1205	152_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'152':1 'c':2
1206	153_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'153':1 'a':2
1207	153_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'153':1 'b':2
1208	153_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'153':1 'c':2
1209	154_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'154':1 'a':2
1210	154_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'154':1 'b':2
1211	154_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'154':1 'c':2
1212	155_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'155':1 'a':2
1213	155_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'155':1 'b':2
1214	155_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'155':1 'c':2
1215	156_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'156':1 'a':2
1216	156_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'156':1 'b':2
1217	156_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'156':1 'c':2
1218	157_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'157':1 'a':2
1219	157_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'157':1 'b':2
1220	157_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'157':1 'c':2
1221	158_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'158':1 'a':2
1222	158_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'158':1 'b':2
1223	158_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'158':1 'c':2
1224	163_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'163':1 'a':2
1225	163_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'163':1 'b':2
1226	163_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'163':1 'c':2
1227	165_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'165':1 'a':2
1228	165_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'165':1 'b':2
1229	165_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'165':1 'c':2
1230	166_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'166':1 'a':2
1231	166_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'166':1 'b':2
1232	166_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'166':1 'c':2
1233	173_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'173':1 'a':2
1234	173_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'173':1 'b':2
1235	173_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'173':1 'c':2
1236	174_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'174':1 'a':2
1237	174_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'174':1 'b':2
1238	174_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'174':1 'c':2
1239	175_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'175':1 'a':2
1240	175_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'175':1 'b':2
1241	175_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'175':1 'c':2
1242	177_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'177':1 'a':2
1243	177_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'177':1 'b':2
1244	177_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'177':1 'c':2
1245	178_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'178':1 'a':2
1246	178_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'178':1 'b':2
1247	178_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'178':1 'c':2
1248	181_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'181':1 'a':2
1249	181_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'181':1 'b':2
1250	181_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'181':1 'c':2
1251	182_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'182':1 'a':2
1252	182_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'182':1 'b':2
1253	182_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'182':1 'c':2
1254	183_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'183':1 'a':2
1255	183_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'183':1 'b':2
1256	183_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'183':1 'c':2
1257	185_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'185':1 'a':2
1258	185_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'185':1 'b':2
1259	185_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'185':1 'c':2
1260	186_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'186':1 'a':2
1261	186_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'186':1 'b':2
1262	186_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'186':1 'c':2
1263	187_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'187':1 'a':2
1264	187_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'187':1 'b':2
1265	187_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'187':1 'c':2
1266	189_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'189':1 'a':2
1267	189_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'189':1 'b':2
1268	189_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'189':1 'c':2
1269	190_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'190':1 'a':2
1270	190_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'190':1 'b':2
1271	190_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'190':1 'c':2
1272	191_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'191':1 'a':2
1273	191_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'191':1 'b':2
1274	191_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'191':1 'c':2
1275	196_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'196':1 'a':2
1276	196_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'196':1 'b':2
1277	196_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'196':1 'c':2
1278	197_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'197':1 'a':2
1279	197_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'197':1 'b':2
1280	197_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'197':1 'c':2
1281	199_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'199':1 'a':2
1282	199_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'199':1 'b':2
1283	199_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'199':1 'c':2
1284	203_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'203':1 'a':2
1285	203_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'203':1 'b':2
1286	203_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'203':1 'c':2
1287	204_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'204':1 'a':2
1288	204_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'204':1 'b':2
1289	204_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'204':1 'c':2
1290	205_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'205':1 'a':2
1291	205_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'205':1 'b':2
1292	205_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'205':1 'c':2
1293	207_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'207':1 'a':2
1294	207_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'207':1 'b':2
1295	207_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'207':1 'c':2
1296	208_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'208':1 'a':2
1297	208_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'208':1 'b':2
1298	208_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'208':1 'c':2
1299	210_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'210':1 'a':2
1300	210_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'210':1 'b':2
1301	210_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'210':1 'c':2
1302	212_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'212':1 'a':2
1303	212_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'212':1 'b':2
1304	212_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'212':1 'c':2
1305	214_A	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'214':1 'a':2
1306	214_B	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'214':1 'b':2
1307	214_C	4	2	2008-11-05 09:18:53.336+01	2009-03-18 10:50:19.475958+01	'214':1 'c':2
