210	K08	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-216	\N
211	K09	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-217	\N
212	K10	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-218	\N
213	K11	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-219	\N
214	K12	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-220	\N
215	K13	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-221	\N
216	K14	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-222	\N
217	K15	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-223	\N
218	K16	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-224	\N
219	K17	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-225	\N
220	K18	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-226	\N
221	K19	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-227	\N
222	K20	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-228	\N
223	K21	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-229	\N
224	K22	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-230	\N
225	L03	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-231	\N
226	L04	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-232	\N
227	L05	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-233	\N
228	L06	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-234	\N
229	L07	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-235	\N
230	L08	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-236	\N
231	L09	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-237	\N
232	L10	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-238	\N
233	L11	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-239	\N
234	L12	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-240	\N
235	L13	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-241	\N
236	L14	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-242	\N
237	L15	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-243	\N
238	L16	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-244	\N
239	L17	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-245	\N
240	L18	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-246	\N
241	L19	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-247	\N
242	L20	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-248	\N
243	L21	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-249	\N
244	L22	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-250	\N
245	M03	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-251	\N
246	M04	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-252	\N
247	M05	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-253	\N
248	M06	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-254	\N
249	M07	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-255	\N
250	M08	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-256	\N
251	M09	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-257	\N
252	M10	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-258	\N
253	M11	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-259	\N
254	M12	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-260	\N
255	M13	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-261	\N
256	M14	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-262	\N
257	M15	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-263	\N
258	M16	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-264	\N
259	M17	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-265	\N
260	M18	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-266	\N
261	M19	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-267	\N
262	M20	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-268	\N
263	M21	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-269	\N
264	M22	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-270	\N
265	N03	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-271	\N
266	N04	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-272	\N
267	N05	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-273	\N
268	N06	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-274	\N
269	N07	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-275	\N
270	N08	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-276	\N
271	N09	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-277	\N
272	N10	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-278	\N
273	N11	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-279	\N
274	N12	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-280	\N
275	N13	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-281	\N
276	N14	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-282	\N
277	N15	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-283	\N
278	N16	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-284	\N
279	N17	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-285	\N
280	N18	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-286	\N
281	N19	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-287	\N
282	N20	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-288	\N
283	N21	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-289	\N
284	N22	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-290	\N
285	O03	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-291	\N
286	O04	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-292	\N
287	O05	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-293	\N
288	O06	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-294	\N
289	O07	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-295	\N
290	O08	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-296	\N
291	O09	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-297	\N
292	O10	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-298	\N
293	O11	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-299	\N
294	O12	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-300	\N
295	O13	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-301	\N
296	O14	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-302	\N
297	O15	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-303	\N
298	O16	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-304	\N
299	O17	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-305	\N
300	O18	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-306	\N
301	O19	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-307	\N
302	O20	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-308	\N
303	O21	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-309	\N
304	O22	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-310	\N
305	P03	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-311	\N
306	P04	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-312	\N
307	P05	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-313	\N
308	P06	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-314	\N
309	P07	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-315	\N
310	P08	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-316	\N
311	P09	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-317	\N
312	P10	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-318	\N
313	P11	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-319	\N
314	P12	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-320	\N
315	P13	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-321	\N
316	P14	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-322	\N
317	P15	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-323	\N
318	P16	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-324	\N
319	P17	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-325	\N
320	P18	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-326	\N
321	P19	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-327	\N
322	P20	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-328	\N
323	P21	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-329	\N
324	P22	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-330	\N
325	MP002-1	1	2008-11-05 09:20:17.877+01	2	\N	\N	1	\N	2009-03-18 10:50:19.475958+01	\N	200811050917877-331	\N
326	A03	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-332	\N
327	A04	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-333	\N
328	A05	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-334	\N
329	A06	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-335	\N
330	A07	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-336	\N
331	A08	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-337	\N
332	A09	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-338	\N
333	A10	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-339	\N
334	A11	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-340	\N
335	A12	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-341	\N
336	A13	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-342	\N
337	A14	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-343	\N
338	A15	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-344	\N
339	A16	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-345	\N
340	A17	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-346	\N
341	A18	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-347	\N
342	A19	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-348	\N
343	A20	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-349	\N
344	A21	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-350	\N
345	A22	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-351	\N
346	B03	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-352	\N
347	B04	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-353	\N
348	B05	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-354	\N
349	B06	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-355	\N
350	B07	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-356	\N
351	B08	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-357	\N
352	B09	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-358	\N
353	B10	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-359	\N
354	B11	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-360	\N
355	B12	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-361	\N
356	B13	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-362	\N
357	B14	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-363	\N
358	B15	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-364	\N
359	B16	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-365	\N
360	B17	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-366	\N
361	B18	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-367	\N
362	B19	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-368	\N
363	B20	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-369	\N
364	B21	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-370	\N
365	B22	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-371	\N
366	C03	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-372	\N
367	C04	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-373	\N
368	C05	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-374	\N
369	C06	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-375	\N
370	C07	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-376	\N
371	C08	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-377	\N
372	C09	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-378	\N
373	C10	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-379	\N
374	C11	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-380	\N
375	C12	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-381	\N
376	C13	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-382	\N
377	C14	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-383	\N
378	C15	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-384	\N
379	C16	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-385	\N
380	C17	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-386	\N
381	C18	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-387	\N
382	C19	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-388	\N
383	C20	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-389	\N
384	C21	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-390	\N
385	C22	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-391	\N
386	D03	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-392	\N
387	D04	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-393	\N
388	D05	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-394	\N
389	D06	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-395	\N
390	D07	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-396	\N
391	D08	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-397	\N
392	D09	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-398	\N
393	D10	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-399	\N
394	D11	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-400	\N
395	D12	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-401	\N
396	D13	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-402	\N
397	D14	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-403	\N
398	D15	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-404	\N
399	D16	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-405	\N
400	D17	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-406	\N
401	D18	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-407	\N
402	D19	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-408	\N
403	D20	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-409	\N
404	D21	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-410	\N
405	D22	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-411	\N
406	E03	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-412	\N
407	E04	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-413	\N
408	E05	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-414	\N
409	E06	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-415	\N
410	E07	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-416	\N
411	E08	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-417	\N
412	E09	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-418	\N
413	E10	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-419	\N
414	E11	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-420	\N
415	E12	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-421	\N
416	E13	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-422	\N
