193	J11	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-199	\N	\N	\N
194	J12	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-200	\N	\N	\N
195	J13	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-201	\N	\N	\N
196	J14	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-202	\N	\N	\N
197	J15	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-203	\N	\N	\N
198	J16	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-204	\N	\N	\N
199	J17	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-205	\N	\N	\N
200	J18	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-206	\N	\N	\N
201	J19	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-207	\N	\N	\N
202	J20	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-208	\N	\N	\N
203	J21	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-209	\N	\N	\N
204	J22	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-210	\N	\N	\N
205	K03	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-211	\N	\N	\N
206	K04	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-212	\N	\N	\N
207	K05	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-213	\N	\N	\N
208	K06	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-214	\N	\N	\N
209	K07	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-215	\N	\N	\N
210	K08	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-216	\N	\N	\N
211	K09	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-217	\N	\N	\N
212	K10	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-218	\N	\N	\N
213	K11	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-219	\N	\N	\N
214	K12	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-220	\N	\N	\N
215	K13	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-221	\N	\N	\N
216	K14	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-222	\N	\N	\N
217	K15	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-223	\N	\N	\N
218	K16	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-224	\N	\N	\N
219	K17	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-225	\N	\N	\N
220	K18	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-226	\N	\N	\N
221	K19	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-227	\N	\N	\N
222	K20	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-228	\N	\N	\N
223	K21	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-229	\N	\N	\N
224	K22	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-230	\N	\N	\N
225	L03	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-231	\N	\N	\N
226	L04	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-232	\N	\N	\N
227	L05	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-233	\N	\N	\N
228	L06	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-234	\N	\N	\N
229	L07	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-235	\N	\N	\N
230	L08	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-236	\N	\N	\N
231	L09	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-237	\N	\N	\N
232	L10	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-238	\N	\N	\N
233	L11	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-239	\N	\N	\N
234	L12	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-240	\N	\N	\N
235	L13	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-241	\N	\N	\N
236	L14	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-242	\N	\N	\N
237	L15	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-243	\N	\N	\N
238	L16	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-244	\N	\N	\N
239	L17	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-245	\N	\N	\N
240	L18	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-246	\N	\N	\N
241	L19	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-247	\N	\N	\N
242	L20	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-248	\N	\N	\N
243	L21	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-249	\N	\N	\N
244	L22	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-250	\N	\N	\N
245	M03	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-251	\N	\N	\N
246	M04	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-252	\N	\N	\N
247	M05	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-253	\N	\N	\N
248	M06	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-254	\N	\N	\N
249	M07	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-255	\N	\N	\N
250	M08	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-256	\N	\N	\N
251	M09	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-257	\N	\N	\N
252	M10	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-258	\N	\N	\N
253	M11	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-259	\N	\N	\N
254	M12	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-260	\N	\N	\N
255	M13	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-261	\N	\N	\N
256	M14	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-262	\N	\N	\N
257	M15	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-263	\N	\N	\N
258	M16	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-264	\N	\N	\N
259	M17	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-265	\N	\N	\N
260	M18	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-266	\N	\N	\N
261	M19	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-267	\N	\N	\N
262	M20	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-268	\N	\N	\N
263	M21	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-269	\N	\N	\N
264	M22	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-270	\N	\N	\N
265	N03	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-271	\N	\N	\N
266	N04	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-272	\N	\N	\N
267	N05	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-273	\N	\N	\N
268	N06	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-274	\N	\N	\N
269	N07	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-275	\N	\N	\N
270	N08	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-276	\N	\N	\N
271	N09	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-277	\N	\N	\N
272	N10	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-278	\N	\N	\N
273	N11	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-279	\N	\N	\N
274	N12	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-280	\N	\N	\N
275	N13	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-281	\N	\N	\N
276	N14	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-282	\N	\N	\N
277	N15	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-283	\N	\N	\N
278	N16	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-284	\N	\N	\N
279	N17	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-285	\N	\N	\N
280	N18	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-286	\N	\N	\N
281	N19	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-287	\N	\N	\N
282	N20	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-288	\N	\N	\N
283	N21	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-289	\N	\N	\N
284	N22	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-290	\N	\N	\N
285	O03	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-291	\N	\N	\N
286	O04	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-292	\N	\N	\N
287	O05	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-293	\N	\N	\N
288	O06	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-294	\N	\N	\N
289	O07	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-295	\N	\N	\N
290	O08	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-296	\N	\N	\N
291	O09	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-297	\N	\N	\N
292	O10	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-298	\N	\N	\N
293	O11	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-299	\N	\N	\N
294	O12	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-300	\N	\N	\N
295	O13	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-301	\N	\N	\N
296	O14	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-302	\N	\N	\N
297	O15	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-303	\N	\N	\N
298	O16	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-304	\N	\N	\N
299	O17	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-305	\N	\N	\N
300	O18	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-306	\N	\N	\N
301	O19	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-307	\N	\N	\N
302	O20	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-308	\N	\N	\N
303	O21	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-309	\N	\N	\N
304	O22	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-310	\N	\N	\N
305	P03	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-311	\N	\N	\N
306	P04	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-312	\N	\N	\N
307	P05	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-313	\N	\N	\N
308	P06	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-314	\N	\N	\N
309	P07	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-315	\N	\N	\N
310	P08	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-316	\N	\N	\N
311	P09	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-317	\N	\N	\N
312	P10	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-318	\N	\N	\N
313	P11	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-319	\N	\N	\N
314	P12	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-320	\N	\N	\N
315	P13	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-321	\N	\N	\N
316	P14	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-322	\N	\N	\N
317	P15	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-323	\N	\N	\N
318	P16	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-324	\N	\N	\N
319	P17	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-325	\N	\N	\N
320	P18	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-326	\N	\N	\N
321	P19	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-327	\N	\N	\N
322	P20	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-328	\N	\N	\N
323	P21	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-329	\N	\N	\N
324	P22	6	2008-11-05 09:19:48.718+01	2	3	\N	1	4	2009-03-18 10:50:19.475958+01	\N	200811050948718-330	\N	\N	\N
325	MP002-1	1	2008-11-05 09:20:17.877+01	2	\N	\N	1	\N	2009-03-18 10:50:19.475958+01	\N	200811050917877-331	\N	\N	\N
326	A03	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-332	\N	\N	\N
327	A04	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-333	\N	\N	\N
328	A05	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-334	\N	\N	\N
329	A06	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-335	\N	\N	\N
330	A07	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-336	\N	\N	\N
331	A08	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-337	\N	\N	\N
332	A09	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-338	\N	\N	\N
333	A10	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-339	\N	\N	\N
334	A11	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-340	\N	\N	\N
335	A12	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-341	\N	\N	\N
336	A13	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-342	\N	\N	\N
337	A14	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-343	\N	\N	\N
338	A15	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-344	\N	\N	\N
339	A16	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-345	\N	\N	\N
340	A17	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-346	\N	\N	\N
341	A18	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-347	\N	\N	\N
342	A19	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-348	\N	\N	\N
343	A20	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-349	\N	\N	\N
344	A21	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-350	\N	\N	\N
345	A22	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-351	\N	\N	\N
346	B03	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-352	\N	\N	\N
347	B04	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-353	\N	\N	\N
348	B05	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-354	\N	\N	\N
349	B06	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-355	\N	\N	\N
350	B07	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-356	\N	\N	\N
351	B08	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-357	\N	\N	\N
352	B09	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-358	\N	\N	\N
353	B10	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-359	\N	\N	\N
354	B11	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-360	\N	\N	\N
355	B12	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-361	\N	\N	\N
356	B13	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-362	\N	\N	\N
357	B14	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-363	\N	\N	\N
358	B15	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-364	\N	\N	\N
359	B16	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-365	\N	\N	\N
360	B17	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-366	\N	\N	\N
361	B18	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-367	\N	\N	\N
362	B19	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-368	\N	\N	\N
363	B20	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-369	\N	\N	\N
364	B21	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-370	\N	\N	\N
365	B22	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-371	\N	\N	\N
366	C03	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-372	\N	\N	\N
367	C04	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-373	\N	\N	\N
368	C05	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-374	\N	\N	\N
369	C06	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-375	\N	\N	\N
370	C07	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-376	\N	\N	\N
371	C08	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-377	\N	\N	\N
372	C09	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-378	\N	\N	\N
373	C10	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-379	\N	\N	\N
374	C11	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-380	\N	\N	\N
375	C12	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-381	\N	\N	\N
376	C13	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-382	\N	\N	\N
377	C14	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-383	\N	\N	\N
378	C15	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-384	\N	\N	\N
379	C16	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-385	\N	\N	\N
380	C17	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-386	\N	\N	\N
381	C18	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-387	\N	\N	\N
382	C19	6	2008-11-05 09:20:17.877+01	2	\N	\N	1	325	2009-03-18 10:50:19.475958+01	\N	200811050917877-388	\N	\N	\N
