7715	8302	DUUUHHUDDDBDBDUUBHHDB	2	2008-05-09 10:10:56.977991+02	1	\N
7716	8305	DDDUHHHHUBHHDDUDBUHDB	2	2008-05-09 10:10:56.977991+02	1	\N
7717	8306	BUDDHUHHUBBDUBDDUDDDU	2	2008-05-09 10:10:56.977991+02	1	\N
7718	8307	BUDBHDHDBUHUBBBHBUUUU	2	2008-05-09 10:10:56.977991+02	1	\N
7719	8310	DUHHHDHDDDDDBHHUBBHUH	2	2008-05-09 10:10:56.977991+02	1	\N
7720	8312	HBDBBHUHDUHHHUBUUHHDH	2	2008-05-09 10:10:56.977991+02	1	\N
7721	8313	UUDHDHDUHDBBHBDDHHBBD	2	2008-05-09 10:10:56.977991+02	1	\N
7722	8314	DDHHDHBHUUDDHBHDDDBUD	2	2008-05-09 10:10:56.977991+02	1	\N
7723	8316	UHHBDBBUUUBHUBDBHBDHD	2	2008-05-09 10:10:56.977991+02	1	\N
7724	8317	DUDUBUUHUUDUUUUBUHDHB	2	2008-05-09 10:10:56.977991+02	1	\N
7725	8318	BDBBBDHHHHUHDHUBDDUBB	2	2008-05-09 10:10:56.977991+02	1	\N
7726	8321	HBUDHBBDDHDDDBUDDDBDB	2	2008-05-09 10:10:56.977991+02	1	\N
7727	8324	BHHUBUDBDUDDBDDUBUUHD	2	2008-05-09 10:10:56.977991+02	1	\N
7728	8327	DHDUDBDBBHHHBBBUUDHBU	2	2008-05-09 10:10:56.977991+02	1	\N
7729	8329	DDHBBHHUUUUBBUUDBUBDB	2	2008-05-09 10:10:56.977991+02	1	\N
7730	8330	UBBUHDHHHBDUBDUBDDBBH	2	2008-05-09 10:10:56.977991+02	1	\N
7731	8334	DHUBHHDDUHDUBUHUHUDHU	2	2008-05-09 10:10:56.977991+02	1	\N
7732	8336	HBBHDHDHDHHBDBUBBUBDB	2	2008-05-09 10:10:56.977991+02	1	\N
7733	8338	DHDHHHUHBBDHDHBUHDHHB	2	2008-05-09 10:10:56.977991+02	1	\N
7734	8339	DDUUUUHBBHDBDDHHHBDDD	2	2008-05-09 10:10:56.977991+02	1	\N
7735	8340	HUDDBHHDBDBDDBBUDHDDH	2	2008-05-09 10:10:56.977991+02	1	\N
7736	8341	BUUDDDHBDHDHUUBHDBBDH	2	2008-05-09 10:10:56.977991+02	1	\N
7737	8342	BDBHHDDUDBHHUHUUBHUUU	2	2008-05-09 10:10:56.977991+02	1	\N
7738	8343	BDBHHDDUDBHHUHUUBHUUU	2	2008-05-09 10:10:56.977991+02	1	\N
7739	8345	UBDDDHBDDHBDBHBDUHBUB	2	2008-05-09 10:10:56.977991+02	1	\N
7740	8346	UUBHDHDUBUHHDUDUDHDBU	2	2008-05-09 10:10:56.977991+02	1	\N
7741	8347	DUBBDBBBUDBUUUUHUUHDU	2	2008-05-09 10:10:56.977991+02	1	\N
7742	8350	UUHHDHBHDDDUUUDHDHBUU	2	2008-05-09 10:10:56.977991+02	1	\N
7743	8352	BDDHDUUDDDDDBUBBUDUHH	2	2008-05-09 10:10:56.977991+02	1	\N
7744	8356	BDBDDBDHDBBHBUUHBBHUB	2	2008-05-09 10:10:56.977991+02	1	\N
7745	8357	HBDDUHUUBUUBUUBBHDBHU	2	2008-05-09 10:10:56.977991+02	1	\N
7746	8358	UUHUHDDBHHBHDHBUDHBDH	2	2008-05-09 10:10:56.977991+02	1	\N
7747	8359	UUBDDHDUBUUUBHHDBUDHD	2	2008-05-09 10:10:56.977991+02	1	\N
7748	8363	DDHBHHDUDDHBDDDUBHUBD	2	2008-05-09 10:10:56.977991+02	1	\N
7749	8364	UBDHDBBHDDDUDHHUDHBBH	2	2008-05-09 10:10:56.977991+02	1	\N
7750	8365	DDHDBBUUDDHUBHUBBBBUB	2	2008-05-09 10:10:56.977991+02	1	\N
7751	8371	HDBHUHBUBHDHUDHHHBUDU	2	2008-05-09 10:10:56.977991+02	1	\N
7752	8372	DUUHUBBBHHBUUDHDBUBBB	2	2008-05-09 10:10:56.977991+02	1	\N
7753	8373	BDDHHUHDDDUDUDUHUBBUU	2	2008-05-09 10:10:56.977991+02	1	\N
7754	8375	DHUBBUDHUUUBHHBUDHBHU	2	2008-05-09 10:10:56.977991+02	1	\N
7755	8376	DDHDUDHHBHDUBBUBBUHHD	2	2008-05-09 10:10:56.977991+02	1	\N
7756	8379	DBDHUDDBBHBUUUHUUBBDU	2	2008-05-09 10:10:56.977991+02	1	\N
7757	8380	BUUBUUDDHUUUDDUDHDHHD	2	2008-05-09 10:10:56.977991+02	1	\N
7758	8381	UBUHHDBBDUHBHDUHDDBDU	2	2008-05-09 10:10:56.977991+02	1	\N
7759	8382	BUUBUUDDHUUUDDUDHDHHD	2	2008-05-09 10:10:56.977991+02	1	\N
7760	8383	HUBHBUBHDHUHBUHDUHDUH	2	2008-05-09 10:10:56.977991+02	1	\N
7761	8385	BHBUDDBHUHBHBDUDBUUBD	2	2008-05-09 10:10:56.977991+02	1	\N
7762	8388	DDUHUUUHHBBHHDDHBHUBB	2	2008-05-09 10:10:56.977991+02	1	\N
7763	8389	HBUDBBBDDDUBHHUHHUHUH	2	2008-05-09 10:10:56.977991+02	1	\N
7764	8391	HBDUUBUBUBDHHDUDDBDBH	2	2008-05-09 10:10:56.977991+02	1	\N
7765	8392	UDBBDBDDDBBDUDUDDHDUB	2	2008-05-09 10:10:56.977991+02	1	\N
7766	8393	HUUUBBHDBBHBDDUBHUDDB	2	2008-05-09 10:10:56.977991+02	1	\N
7767	8394	HUUUBBHDBBHBDDUBHUDDB	2	2008-05-09 10:10:56.977991+02	1	\N
7768	8397	BDBDDBBDBHBDBUDBBUHBD	2	2008-05-09 10:10:56.977991+02	1	\N
7769	8398	BDDHDBUUDHDUHUDDBUDUH	2	2008-05-09 10:10:56.977991+02	1	\N
7770	8401	UHUBDBDUUUBHUHDBBHUBH	2	2008-05-09 10:10:56.977991+02	1	\N
7771	8403	DDBBUDHUDHUDBUBDDHUDB	2	2008-05-09 10:10:56.977991+02	1	\N
7772	8407	UHHUDBUBDHHBUBUBHDBHU	2	2008-05-09 10:10:56.977991+02	1	\N
7773	8410	BUBUUDBUDDHUHDBUUUDDD	2	2008-05-09 10:10:56.977991+02	1	\N
7774	8411	UDBUUDBBUBHUBHHUHBBUU	2	2008-05-09 10:10:56.977991+02	1	\N
7775	8413	UUBBBUHDHHDBBDUUBDBDB	2	2008-05-09 10:10:56.977991+02	1	\N
7776	8416	BHHUHDUBHHHHDDBDUHUHH	2	2008-05-09 10:10:56.977991+02	1	\N
7777	8417	DDBUHBBBDHDUDDBUUHHHU	2	2008-05-09 10:10:56.977991+02	1	\N
7778	8418	UHUUUHUHBHBHBHDDHBDUD	2	2008-05-09 10:10:56.977991+02	1	\N
7779	8419	UBHBDUBBHBBUHUBUHBDDU	2	2008-05-09 10:10:56.977991+02	1	\N
7780	8421	HUHBBDHDBDUUBHBBDBHHD	2	2008-05-09 10:10:56.977991+02	1	\N
7781	8422	BDDHBBUBUBHDDUUBUBDHH	2	2008-05-09 10:10:56.977991+02	1	\N
7782	8423	HHUHBUDHHBHHHHHDBUUDU	2	2008-05-09 10:10:56.977991+02	1	\N
7783	8424	HHUHUBUBDUDDUUBHUHHUH	2	2008-05-09 10:10:56.977991+02	1	\N
7784	8425	BHHHDHBHDUUBBUHUUDUDB	2	2008-05-09 10:10:56.977991+02	1	\N
7785	8429	BBUBHHUHBHHDUBBHBDUHH	2	2008-05-09 10:10:56.977991+02	1	\N
7786	8433	UHBBBHBDHDDDHHDDHUHHD	2	2008-05-09 10:10:56.977991+02	1	\N
7787	8434	UHHHDBBHBUDHHBDBHBDDD	2	2008-05-09 10:10:56.977991+02	1	\N
7788	8435	UHHUHDBHBHHDHUDBUDBHH	2	2008-05-09 10:10:56.977991+02	1	\N
7789	8436	UDDHBDDHUHHBBHHHBDHDD	2	2008-05-09 10:10:56.977991+02	1	\N
7790	8438	BBDUDBUUDBDUHHBBDHDHH	2	2008-05-09 10:10:56.977991+02	1	\N
7791	8441	HDHHBDUUDUHHUBBBDUDUB	2	2008-05-09 10:10:56.977991+02	1	\N
7792	8442	UBDHDDBHBHDBDBUDHHUDU	2	2008-05-09 10:10:56.977991+02	1	\N
7793	8443	HBUBUDHUHUBDDUBHDBHBB	2	2008-05-09 10:10:56.977991+02	1	\N
7794	8446	UUDUBDBUUUDHHHHUHHBDB	2	2008-05-09 10:10:56.977991+02	1	\N
7795	8447	BUUHUBHHBHUDBHBBHBDBB	2	2008-05-09 10:10:56.977991+02	1	\N
7796	8449	UHHDBBDDUHBHBDUDDHHDD	2	2008-05-09 10:10:56.977991+02	1	\N
7797	8450	HHDUBUDHDBUBUBHBDUBUH	2	2008-05-09 10:10:56.977991+02	1	\N
7798	8452	BHBDHDHBHBDUBHHHBHBHU	2	2008-05-09 10:10:56.977991+02	1	\N
7799	8453	HHDDUUUUUDHDHHDUUBUHH	2	2008-05-09 10:10:56.977991+02	1	\N
7800	8454	HUBHHBBHDUHHHUBBDBHBB	2	2008-05-09 10:10:56.977991+02	1	\N
7801	8455	DDHUUUUBUDBDBUBBUBHUH	2	2008-05-09 10:10:56.977991+02	1	\N
7802	8458	HBHUDUBBBBUHHBUHBBBHH	2	2008-05-09 10:10:56.977991+02	1	\N
7803	8461	HDDDDDUUHBBBHBUDUBDDB	2	2008-05-09 10:10:56.977991+02	1	\N
7804	8463	BBHDDHDHUUHBHBDDDHHBU	2	2008-05-09 10:10:56.977991+02	1	\N
7805	8465	HBDBUHDHHHDDDHBUUUUUU	2	2008-05-09 10:10:56.977991+02	1	\N
7806	8466	BHHHDHUDBUHUUUUUBBDDH	2	2008-05-09 10:10:56.977991+02	1	\N
7807	8470	UDUBHUUUHBBHDHBUUDUDB	2	2008-05-09 10:10:56.977991+02	1	\N
7808	8471	DUUUDBUUDDUDDHBHDBHDD	2	2008-05-09 10:10:56.977991+02	1	\N
7809	8475	BHDHHHDUHHHBDHHUDHHUD	2	2008-05-09 10:10:56.977991+02	1	\N
7810	8477	DDHUDDBDUHDBUUBUBBUBU	2	2008-05-09 10:10:56.977991+02	1	\N
7811	8478	HHHBUHDUUHBUHBDBBUUHH	2	2008-05-09 10:10:56.977991+02	1	\N
7812	8479	BHUHDDHBBDBBUUDHUBDHD	2	2008-05-09 10:10:56.977991+02	1	\N
7813	8482	BDUUUDBUDDUHUBHHBDBBU	2	2008-05-09 10:10:56.977991+02	1	\N
7814	8484	DDBHUBDBBDDUDBUHBHBBD	2	2008-05-09 10:10:56.977991+02	1	\N
7815	8485	BDUDDDBHUUHDBUDBUDHHU	2	2008-05-09 10:10:56.977991+02	1	\N
7816	8488	BUBDDBBDUDHHHUDHBHHUD	2	2008-05-09 10:10:56.977991+02	1	\N
7817	8489	UBHDHUHHBUDHDBUDHBHBU	2	2008-05-09 10:10:56.977991+02	1	\N
7818	8491	UHBHUUDHBDDUHDDHBBHUB	2	2008-05-09 10:10:56.977991+02	1	\N
7819	8492	BUBDBHUDUBDHUBDHHUBBB	2	2008-05-09 10:10:56.977991+02	1	\N
7820	8493	HUBDUHDBHDUUDUHBUHUDH	2	2008-05-09 10:10:56.977991+02	1	\N
7821	8494	UUHUHDBUDBDBDHHUBHBBH	2	2008-05-09 10:10:56.977991+02	1	\N
7822	8496	DBDDHUUUBUDBHUHBHBBUU	2	2008-05-09 10:10:56.977991+02	1	\N
7823	8497	HBBHDDUUDBUUUDBBUHHBU	2	2008-05-09 10:10:56.977991+02	1	\N
7824	8498	BDHUBDUDUBBUUHDBHUUBD	2	2008-05-09 10:10:56.977991+02	1	\N
7825	8499	HUUBDBDDBUDHDDDUHDBBB	2	2008-05-09 10:10:56.977991+02	1	\N
7826	8503	DBDHBHUDHBUDUBBDBHHBH	2	2008-05-09 10:10:56.977991+02	1	\N
7827	8504	DHUHHHDHBDHDDBBDDUHUH	2	2008-05-09 10:10:56.977991+02	1	\N
7828	8505	DBHBUBUHUBBHDHDDUDBBU	2	2008-05-09 10:10:56.977991+02	1	\N
7829	8506	HHHUHDBDHBUDHHDDUBHHU	2	2008-05-09 10:10:56.977991+02	1	\N
7830	8508	UDUDHHHHUDUHBUBBHDHBU	2	2008-05-09 10:10:56.977991+02	1	\N
7831	8509	BUHUBDUUUBUHUBDUUDDBH	2	2008-05-09 10:10:56.977991+02	1	\N
7832	8510	DHDUBDDDUHBUUDHBUHBHH	2	2008-05-09 10:10:56.977991+02	1	\N
7833	8512	HBBUHDDUDHBHDHHHBDUHH	2	2008-05-09 10:10:56.977991+02	1	\N
7834	8513	DHDHHUHUDHUBHBBUBHDBU	2	2008-05-09 10:10:56.977991+02	1	\N
7835	8515	BUHHDBDHDHDUHBBHDDHDH	2	2008-05-09 10:10:56.977991+02	1	\N
7836	8516	HUUUBDBHUDUHBUHHBDUUU	2	2008-05-09 10:10:56.977991+02	1	\N
7837	8518	DHHHBHBUUUUUDUDBBHBUH	2	2008-05-09 10:10:56.977991+02	1	\N
7838	8519	BHHHUBDHBUBHUDBDBUBDU	2	2008-05-09 10:10:56.977991+02	1	\N
7839	8520	BBHBDUBHBUDUBUHBUBDHB	2	2008-05-09 10:10:56.977991+02	1	\N
7840	8521	BHUUBUUBBBBDDBDDHUUUB	2	2008-05-09 10:10:56.977991+02	1	\N
7841	8524	UDHUHUUHUBDHBBUBHUHDB	2	2008-05-09 10:10:56.977991+02	1	\N
7842	8525	DUUDHUUBDBDDDHBDHUBDU	2	2008-05-09 10:10:56.977991+02	1	\N
7843	8526	UDDUHHUBHUBUDDUDHHHUD	2	2008-05-09 10:10:56.977991+02	1	\N
7844	8528	HHDBDBDUUUDBHDDUUUUDU	2	2008-05-09 10:10:56.977991+02	1	\N
7845	8529	HUHDUHUUBDBBUHHBUHDDB	2	2008-05-09 10:10:56.977991+02	1	\N
7846	8530	HBUDHBUUBDUDUBHDDHDDB	2	2008-05-09 10:10:56.977991+02	1	\N
7847	8531	UHBBUUHDHDBUBDDBDBHUD	2	2008-05-09 10:10:56.977991+02	1	\N
7848	8532	DDUHDBBDDBBBHBDBBUHUD	2	2008-05-09 10:10:56.977991+02	1	\N
7849	8534	DUBUDHBUUUBUUHUUUBHDH	2	2008-05-09 10:10:56.977991+02	1	\N
7850	8536	DDBUDHDUDDUDHUDBHUUUH	2	2008-05-09 10:10:56.977991+02	1	\N
7851	8538	BBHUUDDUBDDDDUDBHBUHD	2	2008-05-09 10:10:56.977991+02	1	\N
7852	8540	UBBUHBBDUBHBUBUUBHHBU	2	2008-05-09 10:10:56.977991+02	1	\N
7853	8541	UDBDHHUDUHUDDHBUUDHUD	2	2008-05-09 10:10:56.977991+02	1	\N
7854	8543	BDDUHHHDBUDDBDDDDHDDH	2	2008-05-09 10:10:56.977991+02	1	\N
7855	8544	HHUHBUBBDHBBUBHHDBBUD	2	2008-05-09 10:10:56.977991+02	1	\N
7856	8547	DHUUBBDHBBBUBBBUHHBDB	2	2008-05-09 10:10:56.977991+02	1	\N
7857	8548	HHBBHHUBUHUDBHUUDBUHU	2	2008-05-09 10:10:56.977991+02	1	\N
7858	8549	UDHBBDBBBDUHUDBDUHBUH	2	2008-05-09 10:10:56.977991+02	1	\N
7859	8552	UBUDDHHUHUDUUUHUUDDBH	2	2008-05-09 10:10:56.977991+02	1	\N
7860	8553	UUUBUBUUDHHDHDHDBDBHH	2	2008-05-09 10:10:56.977991+02	1	\N
7861	8554	HUBBUUHUDHBUBDBUDDHBU	2	2008-05-09 10:10:56.977991+02	1	\N
7862	8559	BHUDBHHDUUBDDUUDBHHUU	2	2008-05-09 10:10:56.977991+02	1	\N
7863	8561	BDHDUBBHUBUHDUUBHUHBH	2	2008-05-09 10:10:56.977991+02	1	\N
7864	8562	BHUBBDBDDHBBBBHHHDUHH	2	2008-05-09 10:10:56.977991+02	1	\N
7865	8568	HDDUBDHBHDBBDBHHHHDHH	2	2008-05-09 10:10:56.977991+02	1	\N
7866	8569	BUBBDBUDHHDDDHBDUBHHH	2	2008-05-09 10:10:56.977991+02	1	\N
7867	8574	HUDHBUBDBUBHHUHHBHHDH	2	2008-05-09 10:10:56.977991+02	1	\N
7868	8575	BUBDDDHBUHDDHUHUBUBDD	2	2008-05-09 10:10:56.977991+02	1	\N
7869	8577	DBUUUDHDHUBUBDBHDBDDD	2	2008-05-09 10:10:56.977991+02	1	\N
7870	8578	DBHBBBBUDUHHUHUUBDHHD	2	2008-05-09 10:10:56.977991+02	1	\N
7871	8579	UBHDHHHUUDDHBDDHUHHDD	2	2008-05-09 10:10:56.977991+02	1	\N
7872	8580	UDDBUBHHHHDUDHHUHHDUB	2	2008-05-09 10:10:56.977991+02	1	\N
7873	8586	UHUUHBBDHUDHUDDUBBBHB	2	2008-05-09 10:10:56.977991+02	1	\N
7874	8590	DUDUUDBUBBBBBUHBDUBUD	2	2008-05-09 10:10:56.977991+02	1	\N
7875	8592	BBDUUDHHHBUDDUUDDUDDD	2	2008-05-09 10:10:56.977991+02	1	\N
7876	8594	UHUDUHBDBHHUHHBUUBDBH	2	2008-05-09 10:10:56.977991+02	1	\N
7877	8596	HDHHBBHBDHUUHHHHUBDBU	2	2008-05-09 10:10:56.977991+02	1	\N
7878	8597	HHBHDBUHUDUDBDHBHDUBU	2	2008-05-09 10:10:56.977991+02	1	\N
7879	8599	HDBDUDBUDBDDDHDUBHBBU	2	2008-05-09 10:10:56.977991+02	1	\N
7880	8602	DDBUBUHDUUDDHDUHUBDHD	2	2008-05-09 10:10:56.977991+02	1	\N
7881	8605	BDUHUUUDUUDUHHBBUUDUB	2	2008-05-09 10:10:56.977991+02	1	\N
7882	8606	UUHHHBBBBUUBDDBBHBBBB	2	2008-05-09 10:10:56.977991+02	1	\N
7883	8608	HBHUDDUDUBUUHUDUDHUHH	2	2008-05-09 10:10:56.977991+02	1	\N
7884	8610	BDUHBDUHHDBHHDHUBDBDD	2	2008-05-09 10:10:56.977991+02	1	\N
7885	8611	BHBDBBDDHBUBBDHHUBDDH	2	2008-05-09 10:10:56.977991+02	1	\N
7886	8613	DBHHDHBDHDBUDHHBUDUUD	2	2008-05-09 10:10:56.977991+02	1	\N
7887	8614	UDHHDDHBHBUHUUHUDUDHU	2	2008-05-09 10:10:56.977991+02	1	\N
7888	8618	BBHDDBUDDDUDDUUUBDBDB	2	2008-05-09 10:10:56.977991+02	1	\N
7889	8619	DDDUBHBUBDBDUDBUDDUDD	2	2008-05-09 10:10:56.977991+02	1	\N
7890	8621	UDDUHHBDHBHHDDDBBBBDU	2	2008-05-09 10:10:56.977991+02	1	\N
7891	8622	UDDUHHBDHBHHDDDBBBBDU	2	2008-05-09 10:10:56.977991+02	1	\N
7892	8624	DDHUBUBUHHDDDBDHUDUUH	2	2008-05-09 10:10:56.977991+02	1	\N
7893	8625	HHBUUHHUBHDBBBHUHBDUD	2	2008-05-09 10:10:56.977991+02	1	\N
7894	8626	HBUBHHUDUBDDHDBUDDHDH	2	2008-05-09 10:10:56.977991+02	1	\N
7895	8627	UDDHDHUHDHDDDUBDHBDHB	2	2008-05-09 10:10:56.977991+02	1	\N
7896	8630	DBBUBDBUHDHHUBBBHUDUU	2	2008-05-09 10:10:56.977991+02	1	\N
7897	8631	DBBUBDBUHDHHUBBBHUDUU	2	2008-05-09 10:10:56.977991+02	1	\N
7898	8634	UHDHBDUDBDUHHUHUHHBDB	2	2008-05-09 10:10:56.977991+02	1	\N
7899	8639	BUUHUHHDUDUUBBUDBBHUU	2	2008-05-09 10:10:56.977991+02	1	\N
7900	8640	BUUHUHHDUDUUBBUDBBHUU	2	2008-05-09 10:10:56.977991+02	1	\N
7901	8642	HUHUHUDBUDBUUBUUUBUUB	2	2008-05-09 10:10:56.977991+02	1	\N
7902	8650	HBHUDBUHBBHUDBUUUBUBU	2	2008-05-09 10:10:56.977991+02	1	\N
7903	8652	UDDUDHDDBBDDDUDBBBHHH	2	2008-05-09 10:10:56.977991+02	1	\N
7904	8654	HUBDDBBHBHBBHBDHBUUUH	2	2008-05-09 10:10:56.977991+02	1	\N
7905	8655	UBBBBUBBDHUDDHDUDUHBD	2	2008-05-09 10:10:56.977991+02	1	\N
7906	8656	BBUBUDHHUDHDHHUHHHBUD	2	2008-05-09 10:10:56.977991+02	1	\N
7907	8657	UUHUUUUUHBDHDHUDBHDBH	2	2008-05-09 10:10:56.977991+02	1	\N
7908	8659	DHBDHUUDHUHHBBHDBDDDD	2	2008-05-09 10:10:56.977991+02	1	\N
7909	8661	DHUHBHUHUBDDHDHUHHDHU	2	2008-05-09 10:10:56.977991+02	1	\N
7910	8662	BHDBBBDBHUUBUHBBBBUUU	2	2008-05-09 10:10:56.977991+02	1	\N
7911	8663	HUUBBUHDUHUDBHUHHHBHB	2	2008-05-09 10:10:56.977991+02	1	\N
7912	8664	HUUBBUHDUHUDBHUHHHBHB	2	2008-05-09 10:10:56.977991+02	1	\N
7913	8665	HHHBHHUHUBDHUUUDHBBHD	2	2008-05-09 10:10:56.977991+02	1	\N
7914	8667	UUDHBDUHHDBUBHHBBHHDB	2	2008-05-09 10:10:56.977991+02	1	\N
7915	8669	DDBUDDUUBBHUHBBDUDUUB	2	2008-05-09 10:10:56.977991+02	1	\N
7916	8670	HUDHBDBHHUBHUDDBBBHDH	2	2008-05-09 10:10:56.977991+02	1	\N
7917	8672	DUBHDDHHBHDUDDUHBHBUB	2	2008-05-09 10:10:56.977991+02	1	\N
7918	8678	UHUDBHDHDUDHHHBDHUBUH	2	2008-05-09 10:10:56.977991+02	1	\N
7919	8682	HDBUUDBUDUDUUBDHDDDBH	2	2008-05-09 10:10:56.977991+02	1	\N
7920	8687	BUHHUDBHHHBBUDHBHDUHU	2	2008-05-09 10:10:56.977991+02	1	\N
7921	8688	DHUDHDHDBUDBHHUUBBBUU	2	2008-05-09 10:10:56.977991+02	1	\N
7922	8689	DUBHUBUBBUHDDDBHUDBUU	2	2008-05-09 10:10:56.977991+02	1	\N
7923	8693	UBHHUUBDBDHBHHHHHUBBH	2	2008-05-09 10:10:56.977991+02	1	\N
7924	8694	DBUBBUHDHHHDDDDDBDHDU	2	2008-05-09 10:10:56.977991+02	1	\N
7925	8697	UUBDDHDHHDUDDUBDUHBBB	2	2008-05-09 10:10:56.977991+02	1	\N
7926	8701	BBHBHUHBHUHHUDUBBHDHB	2	2008-05-09 10:10:56.977991+02	1	\N
7927	8703	UBDUBUBBHBHHHUUUHDHDB	2	2008-05-09 10:10:56.977991+02	1	\N
7928	8704	BBBDHHUHHDBUHBHUDBBBH	2	2008-05-09 10:10:56.977991+02	1	\N
7929	8707	UDUHDHDBUUBHDUUHDUDDU	2	2008-05-09 10:10:56.977991+02	1	\N
7930	8708	BBUBHHHDBUUDUHDDBBDDH	2	2008-05-09 10:10:56.977991+02	1	\N
7931	8710	BHBUDHUHDUDBBBDUUHBDU	2	2008-05-09 10:10:56.977991+02	1	\N
7932	8711	HHHDUDUHUUHBBBUDUUHHB	2	2008-05-09 10:10:56.977991+02	1	\N
7933	8714	UUHUBBBHBDDDBBHHDHHDD	2	2008-05-09 10:10:56.977991+02	1	\N
7934	8715	UHBUHDHUHHDUBUBHBDUUD	2	2008-05-09 10:10:56.977991+02	1	\N
7935	8717	HDBDDDHUDDDUHHHHDBDBB	2	2008-05-09 10:10:56.977991+02	1	\N
7936	8719	HDBUHDHBBDUBDUBHHUDBB	2	2008-05-09 10:10:56.977991+02	1	\N
7937	8722	HDUDDBHHDHHDHUDUHBUBH	2	2008-05-09 10:10:56.977991+02	1	\N
7938	8725	BHUBBUDDBBBUHUUDHUDBB	2	2008-05-09 10:10:56.977991+02	1	\N
7939	8726	BUDDUBUHDDHDDDHUHBDHH	2	2008-05-09 10:10:56.977991+02	1	\N
7940	8727	BBDBDBUHUHBBHBUDDHUUB	2	2008-05-09 10:10:56.977991+02	1	\N
7941	8728	BDBDDHUDBDBUHBDBUHUHB	2	2008-05-09 10:10:56.977991+02	1	\N
7942	8729	UBBUBHHHUDDUBBDHBBUUD	2	2008-05-09 10:10:56.977991+02	1	\N
7943	8730	BDBDDHUDBDBUHBDBUHUHB	2	2008-05-09 10:10:56.977991+02	1	\N
7944	8731	HUUUUDDUBHDUDHDHDUHUB	2	2008-05-09 10:10:56.977991+02	1	\N
7945	8734	BHUHHHBBBBHBUDHHBBUBH	2	2008-05-09 10:10:56.977991+02	1	\N
7946	8740	BDUUDHHUHHHUDDUBDUBBD	2	2008-05-09 10:10:56.977991+02	1	\N
7947	8744	DHUDBHUDDBBUHHBUHHBDD	2	2008-05-09 10:10:56.977991+02	1	\N
7948	8748	DBBHBDBBHDUHBBBHHUHUD	2	2008-05-09 10:10:56.977991+02	1	\N
7949	8751	BUBBBUBHDBHUHBDHHHBDH	2	2008-05-09 10:10:56.977991+02	1	\N
7950	8752	UDBBDBUDBBBHHBDHUDDUB	2	2008-05-09 10:10:56.977991+02	1	\N
7951	8755	UUDDBBHBBHDHHUDDBUDDU	2	2008-05-09 10:10:56.977991+02	1	\N
7952	8756	BHBHHUHBDUUUHDBDDUHUU	2	2008-05-09 10:10:56.977991+02	1	\N
7953	8758	HUDHDDDBDDHDDUUBDHUHD	2	2008-05-09 10:10:56.977991+02	1	\N
7954	8759	BBBDUUDBHDDHBHBHDBBBD	2	2008-05-09 10:10:56.977991+02	1	\N
7955	8761	DUBBBBBDDHUHUDHHBDUUD	2	2008-05-09 10:10:56.977991+02	1	\N
7956	8762	DHUUHBUDHBBBHDDBDBBHU	2	2008-05-09 10:10:56.977991+02	1	\N
7957	8767	DDHDUDHDDBUHHHBBBDDDU	2	2008-05-09 10:10:56.977991+02	1	\N
7958	8768	HHHDUDUUHBDDUBBHDHUBU	2	2008-05-09 10:10:56.977991+02	1	\N
7959	8772	UBDBDBBUHUUUUBBDBDDHD	2	2008-05-09 10:10:56.977991+02	1	\N
7960	8774	BDHDBHBDDUBHUHUUHUBBD	2	2008-05-09 10:10:56.977991+02	1	\N
7961	8775	UBBDUUHUBBUBHBUDHUHDD	2	2008-05-09 10:10:56.977991+02	1	\N
7962	8779	UDDUBHBHHBUHHDHUDDBHD	2	2008-05-09 10:10:56.977991+02	1	\N
7963	8781	UDDDHBUUUDBHUUUDDUBHD	2	2008-05-09 10:10:56.977991+02	1	\N
7964	8783	HUUDBUBUBHDUBUBHBUBBU	2	2008-05-09 10:10:56.977991+02	1	\N
7965	8784	HUUDBUBUBHDUBUBHBUBBU	2	2008-05-09 10:10:56.977991+02	1	\N
7966	8787	BBBUUUHBBDBUHDBHDBBDU	2	2008-05-09 10:10:56.977991+02	1	\N
7967	8788	DHBDBHHHHHUDBHDDDUHDD	2	2008-05-09 10:10:56.977991+02	1	\N
7968	8790	UBHUHDBDUDUHUHDBDDDHB	2	2008-05-09 10:10:56.977991+02	1	\N
7969	8797	HBDHUUDDBHBBUUUBDUHDB	2	2008-05-09 10:10:56.977991+02	1	\N
7970	8798	DUUBUDUUDUDDDHBUBUDDH	2	2008-05-09 10:10:56.977991+02	1	\N
7971	8800	DHUUHUDDUUUBUUUUDUBDB	2	2008-05-09 10:10:56.977991+02	1	\N
7972	8801	DBDUUUUBDUUBHHDHHDDBH	2	2008-05-09 10:10:56.977991+02	1	\N
7973	8802	DHUUHUDDUUUBUUUUDUBDB	2	2008-05-09 10:10:56.977991+02	1	\N
7974	8803	UHUDHDHHUBHBDDUBDHHDH	2	2008-05-09 10:10:56.977991+02	1	\N
7975	8807	DDBDHUUUBUBBUUDHHBHBB	2	2008-05-09 10:10:56.977991+02	1	\N
7976	8809	BUBHUUHHBBBDHUBHHDDDH	2	2008-05-09 10:10:56.977991+02	1	\N
7977	8814	BHDBHHHUUBUHBBDUBDUDB	2	2008-05-09 10:10:56.977991+02	1	\N
7978	8816	UDDBBDDDUBDBHHDUUBHHD	2	2008-05-09 10:10:56.977991+02	1	\N
